# mu2 e0_GS e_exact e_diff
-1.99900 0.000000000000000 -0.000011316008509 0.000011316008509
-1.95942 -0.005454041921073 -0.002844856095408 0.002609185825665
-1.91983 -0.008979997911804 -0.007682600493256 0.001297397418549
-1.88025 -0.012961745126437 -0.013647250642723 0.000685505516287
-1.84066 -0.016915368775084 -0.020385993647096 0.003470624872012
-1.80108 -0.020634414263269 -0.027684392343304 0.007049978080036
-1.76150 -0.043248729698403 -0.035393584698400 0.007855145000003
-1.72191 -0.048720513492831 -0.043402746747569 0.005317766745262
-1.68233 -0.054374498891251 -0.051625725762849 0.002748773128402
-1.64274 -0.060085542722283 -0.059993552210197 0.000091990512086
-1.60316 -0.065733121636404 -0.068449828928515 0.002716707292111
-1.56357 -0.071225460828386 -0.076947694425831 0.005722233597446
-1.52399 -0.076507717767751 -0.085447719887645 0.008940002119894
-1.48441 -0.081556950776181 -0.093916395166906 0.012359444390726
-1.44482 -0.114001968369165 -0.102325004710485 0.011676963658680
-1.40524 -0.119513544881912 -0.110648771903300 0.008864772978613
-1.36565 -0.125061030354775 -0.118866194191937 0.006194836162838
-1.32607 -0.130602211953876 -0.126958517476865 0.003643694477011
-1.28649 -0.136090626500175 -0.134909314492398 0.001181312007777
-1.24690 -0.141480791078412 -0.142704142344905 0.001223351266493
-1.20732 -0.146733148440848 -0.150330261321412 0.003597112880563
-1.16773 -0.151817422374632 -0.157776401816795 0.005958979442163
-1.12815 -0.156713828749126 -0.165032569535961 0.008318740786835
-1.08856 -0.161412400733272 -0.172089881486685 0.010677480753413
-1.04898 -0.192113235749848 -0.178940426992660 0.013172808757188
-1.00940 -0.196268422569109 -0.185577149221992 0.010691273347117
-0.96981 -0.200390203370795 -0.191993743675020 0.008396459695775
-0.93023 -0.204462817482145 -0.198184570795905 0.006278246686240
-0.89064 -0.208468131684933 -0.204144580426407 0.004323551258526
-0.85106 -0.212386630002583 -0.209869246250913 0.002517383751670
-0.81148 -0.216198754424263 -0.215354508719908 0.000844245704356
