# mu2 e0_GS e_exact e_diff
-1.99900 -0.000030406796030 -0.000011316008509 0.000019090787521
-1.95942 -0.000576626330553 -0.002844856095408 0.002268229764855
-1.91983 -0.003429894971896 -0.007682600493256 0.004252705521359
-1.88025 -0.009674447710703 -0.013647250642723 0.003972802932021
-1.84066 -0.017992261860219 -0.020385993647096 0.002393731786877
-1.80108 -0.027323919288114 -0.027684392343304 0.000360473055190
-1.76150 -0.036849290482106 -0.035393584698400 0.001455705783706
-1.72191 -0.046248811266319 -0.043402746747569 0.002846064518750
-1.68233 -0.055363160952533 -0.051625725762849 0.003737435189683
-1.64274 -0.064214896940642 -0.059993552210197 0.004221344730445
-1.60316 -0.072932685909868 -0.068449828928515 0.004482856981353
-1.56357 -0.081434065037860 -0.076947694425831 0.004486370612029
-1.52399 -0.089823590038572 -0.085447719887645 0.004375870150927
-1.48441 -0.098281642698291 -0.093916395166906 0.004365247531385
-1.44482 -0.106781416401816 -0.102325004710485 0.004456411691332
-1.40524 -0.115197483960386 -0.110648771903300 0.004548712057087
-1.36565 -0.123505138703730 -0.118866194191937 0.004638944511794
-1.32607 -0.131736988469212 -0.126958517476865 0.004778470992347
-1.28649 -0.139896479508949 -0.134909314492398 0.004987165016551
-1.24690 -0.147941480443410 -0.142704142344905 0.005237338098506
-1.20732 -0.155791263611853 -0.150330261321412 0.005461002290441
-1.16773 -0.163414595136843 -0.157776401816795 0.005638193320048
-1.12815 -0.170805145929337 -0.165032569535961 0.005772576393376
-1.08856 -0.177980232078690 -0.172089881486685 0.005890350592005
-1.04898 -0.184941387115679 -0.178940426992660 0.006000960123019
-1.00940 -0.191645143212264 -0.185577149221992 0.006067993990272
-0.96981 -0.198079355594191 -0.191993743675020 0.006085611919171
-0.93023 -0.204268919646963 -0.198184570795905 0.006084348851058
-0.89064 -0.210237260786825 -0.204144580426407 0.006092680360418
-0.85106 -0.215995926552772 -0.209869246250913 0.006126680301859
-0.81148 -0.221536537817964 -0.215354508719908 0.006182029098056
