# mu2 e0_GS e_exact e_diff
-1.99900 -0.000369537753463 -0.000075530742275 0.000294007011188
-1.95942 -0.012216382895640 -0.016289554274279 0.004073171378639
-1.91983 -0.040782598443445 -0.038978700648546 0.001803897794900
-1.88025 -0.067922540819573 -0.062688056810768 0.005234484008806
-1.84066 -0.091231672480101 -0.086096844778907 0.005134827701193
-1.80108 -0.112530819145985 -0.108754266668999 0.003776552476986
-1.76150 -0.133796098634582 -0.130505068905257 0.003291029729324
-1.72191 -0.154057858190000 -0.151311349105336 0.002746509084664
-1.68233 -0.174558374116569 -0.171184984982009 0.003373389134560
-1.64274 -0.194451807654419 -0.190158950685879 0.004292856968540
-1.60316 -0.213026740944161 -0.208274287734139 0.004752453210022
-1.56357 -0.230454106419942 -0.225573972589678 0.004880133830264
-1.52399 -0.246807061866859 -0.242100018220457 0.004707043646402
-1.48441 -0.262215696897914 -0.257892157535072 0.004323539362842
-1.44482 -0.277119011181317 -0.272987320081461 0.004131691099856
-1.40524 -0.291795698062710 -0.287419509272060 0.004376188790650
-1.36565 -0.305433015155111 -0.301219878464451 0.004213136690660
-1.32607 -0.318377803468955 -0.314416900272972 0.003960903195982
-1.28649 -0.330964309084771 -0.327036573333702 0.003927735751069
-1.24690 -0.343203677945010 -0.339102637247478 0.004101040697533
-1.20732 -0.354948665352956 -0.350636780753512 0.004311884599444
-1.16773 -0.366152140217241 -0.361658836000547 0.004493304216694
-1.12815 -0.376683333045091 -0.372186956041500 0.004496377003591
-1.08856 -0.386658821103406 -0.382237774967149 0.004421046136257
-1.04898 -0.396127505469194 -0.391826551283336 0.004300954185858
-1.00940 -0.405133577030871 -0.400967295708434 0.004166281322437
-0.96981 -0.413753036724030 -0.409672884796854 0.004080151927176
-0.93023 -0.422130383067486 -0.417955161835804 0.004175221231682
-0.89064 -0.430185966897728 -0.425825026405451 0.004360940492277
-0.85106 -0.437644379304881 -0.433292513887932 0.004351865416950
-0.81148 -0.444609105482631 -0.440366866086974 0.004242239395657
-0.77189 -0.451206690022662 -0.447056593993186 0.004150096029476
-0.73231 -0.457491281072037 -0.453369533608677 0.004121747463360
-0.69272 -0.463470938537927 -0.459312895632652 0.004158042905275
-0.65314 -0.469120206516790 -0.464893309708575 0.004226896808215
-0.61355 -0.474434135046561 -0.470116863843658 0.004317271202904
-0.57397 -0.479325720656824 -0.474989139532188 0.004336581124636
-0.53439 -0.483831999171190 -0.479515243044791 0.004316756126398
-0.49480 -0.487971091989974 -0.483699833285032 0.004271258704942
-0.45522 -0.491764829986179 -0.487547146561784 0.004217683424395
-0.41563 -0.495233950377745 -0.491061018579580 0.004172931798164
-0.37605 -0.498402170094762 -0.494244903908735 0.004157266186027
-0.33647 -0.501298766322824 -0.497101893161656 0.004196873161168
-0.29688 -0.503901704040359 -0.499634728070658 0.004266975969701
-0.25730 -0.506131376519555 -0.501845814635172 0.004285561884383
-0.21771 -0.508001421615295 -0.503737234481896 0.004264187133400
-0.17813 -0.509549431219658 -0.505310754559731 0.004238676659927
-0.13854 -0.510791407728551 -0.506567835271834 0.004223572456717
-0.09896 -0.511730735517978 -0.507509637129389 0.004221098388589
-0.05938 -0.512363822524449 -0.508137025995508 0.004226796528941
-0.01979 -0.512683666831238 -0.508450576972626 0.004233089858611
0.01979 -0.512683666831238 -0.508450576972626 0.004233089858611
0.05938 -0.512363822524450 -0.508137025995508 0.004226796528942
0.09896 -0.511730735517978 -0.507509637129389 0.004221098388589
0.13854 -0.510791407728550 -0.506567835271834 0.004223572456716
0.17813 -0.509549431219659 -0.505310754559731 0.004238676659927
0.21771 -0.508001421615295 -0.503737234481896 0.004264187133399
0.25730 -0.506131376519556 -0.501845814635172 0.004285561884383
0.29688 -0.503901704040359 -0.499634728070658 0.004266975969700
0.33647 -0.501298766322824 -0.497101893161656 0.004196873161168
0.37605 -0.498402170094763 -0.494244903908735 0.004157266186027
0.41563 -0.495233950377745 -0.491061018579580 0.004172931798164
0.45522 -0.491764829986179 -0.487547146561784 0.004217683424395
0.49480 -0.487971091989973 -0.483699833285032 0.004271258704941
0.53439 -0.483831999171190 -0.479515243044792 0.004316756126399
0.57397 -0.479325720656822 -0.474989139532188 0.004336581124634
0.61355 -0.474434135046561 -0.470116863843658 0.004317271202903
0.65314 -0.469120206516790 -0.464893309708575 0.004226896808216
0.69272 -0.463470938537927 -0.459312895632652 0.004158042905275
0.73231 -0.457491281072038 -0.453369533608677 0.004121747463360
0.77189 -0.451206690022662 -0.447056593993186 0.004150096029476
0.81148 -0.444609105482632 -0.440366866086974 0.004242239395657
0.85106 -0.437644379304881 -0.433292513887932 0.004351865416949
0.89064 -0.430185966897727 -0.425825026405451 0.004360940492277
0.93023 -0.422130383067485 -0.417955161835804 0.004175221231682
0.96981 -0.413753036724030 -0.409672884796854 0.004080151927176
1.00940 -0.405133577030872 -0.400967295708434 0.004166281322438
1.04898 -0.396127505469194 -0.391826551283336 0.004300954185858
1.08856 -0.386658821103406 -0.382237774967149 0.004421046136257
1.12815 -0.376683333045090 -0.372186956041500 0.004496377003590
1.16773 -0.366152140217240 -0.361658836000547 0.004493304216693
1.20732 -0.354948665352956 -0.350636780753512 0.004311884599444
1.24690 -0.343203677945011 -0.339102637247478 0.004101040697533
1.28649 -0.330964309084772 -0.327036573333702 0.003927735751070
1.32607 -0.318377803468954 -0.314416900272973 0.003960903195982
1.36565 -0.305433015155110 -0.301219878464451 0.004213136690659
1.40524 -0.291795698062710 -0.287419509272061 0.004376188790650
1.44482 -0.277119011181317 -0.272987320081461 0.004131691099856
1.48441 -0.262215696897914 -0.257892157535072 0.004323539362842
1.52399 -0.246807061866860 -0.242100018220457 0.004707043646403
1.56357 -0.230454106419943 -0.225573972589678 0.004880133830265
1.60316 -0.213026740944161 -0.208274287734139 0.004752453210022
1.64274 -0.194451807654419 -0.190158950685879 0.004292856968540
1.68233 -0.174558374116569 -0.171184984982009 0.003373389134561
1.72191 -0.154057858190000 -0.151311349105336 0.002746509084664
1.76150 -0.133796098634582 -0.130505068905257 0.003291029729324
1.80108 -0.112530819145984 -0.108754266668999 0.003776552476985
1.84066 -0.091231672480101 -0.086096844778907 0.005134827701194
1.88025 -0.067922540819573 -0.062688056810768 0.005234484008805
1.91983 -0.040782598443446 -0.038978700648546 0.001803897794900
1.95942 -0.012216382895641 -0.016289554274279 0.004073171378638
1.99900 -0.000369537753463 -0.000075530742275 0.000294007011187
