# mu2 n0_GS n_exact n_diff
-1.99900 0.000000000000000 0.000006916694511 0.000006916694511
-1.95942 0.000000000000000 0.001781221994849 0.001781221994849
-1.91983 0.005865854711434 0.004925729322154 0.000940125389280
-1.88025 0.008604525682623 0.008957249511092 0.000352723828469
-1.84066 0.011413301622987 0.013693079065938 0.002279777442951
-1.80108 0.014127618147886 0.019025045775395 0.004897427627509
-1.76150 0.031476220759653 0.024878672261752 0.006597548497900
-1.72191 0.035943494315638 0.031198265415396 0.004745228900242
-1.68233 0.040687411594171 0.037939919284301 0.002747492309871
-1.64274 0.045617748500070 0.045067719990587 0.000550028509483
-1.60316 0.050633966088120 0.052551478968395 0.001917512880275
-1.56357 0.055647559730220 0.060365281612294 0.004717721882074
-1.52399 0.060594847899897 0.068486507709559 0.007891659809662
-1.48441 0.065438279793654 0.076895142293646 0.011456862499993
-1.44482 0.098890972254759 0.085573274269360 0.013317697985399
-1.40524 0.105073049183038 0.094504721384601 0.010568327798438
-1.36565 0.111467819745954 0.103674743080755 0.007793076665199
-1.32607 0.118038207900028 0.113069816198790 0.004968391701238
-1.28649 0.124736308475290 0.122677456731747 0.002058851743543
-1.24690 0.131508370382053 0.132486076015376 0.000977705633322
-1.20732 0.138300906419328 0.142484863145359 0.004183956726031
-1.16773 0.145066205443144 0.152663687688795 0.007597482245651
-1.12815 0.151765944783326 0.163013018323177 0.011247073539851
-1.08856 0.158372492939355 0.173523854134912 0.015151361195557
-1.04898 0.164868297713287 0.184187666094526 0.019319368381239
-1.00940 0.213667283453318 0.194996346796845 0.018670936656473
-0.96981 0.221153057573309 0.205942166975961 0.015210890597348
-0.93023 0.228803825123701 0.217017737619988 0.011786087503714
-0.89064 0.236595861767611 0.228215976750102 0.008379885017509
-0.85106 0.244498625723153 0.239530080111346 0.004968545611807
-0.81148 0.252476404102519 0.250953495164889 0.001522908937630
-0.77189 0.260490795004840 0.262479897882571 0.001989102877731
-0.73231 0.268503585812678 0.274103171932183 0.005599586119506
-0.69272 0.276479479485582 0.285817389911915 0.009337910426333
-0.65314 0.284388192512797 0.297616796348315 0.013228603835518
-0.61355 0.292205658965784 0.309495792217372 0.017290133251588
-0.57397 0.299914325103391 0.321448920785109 0.021534595681718
-0.53439 0.358894136938579 0.333470854594163 0.025423282344416
-0.49480 0.366964254690713 0.345556383447464 0.021407871243249
-0.45522 0.375181789384493 0.357700403260652 0.017481386123841
-0.41563 0.383532700297889 0.369897905671684 0.013634794626206
-0.37605 0.391997413565023 0.382143968310215 0.009853445254809
-0.33647 0.400551076258171 0.394433745641064 0.006117330617106
-0.29688 0.409164453767846 0.406762460305896 0.002401993461950
-0.25730 0.417805430161455 0.419125394895370 0.001319964733916
-0.21771 0.426440928358953 0.431517884091047 0.005076955732094
-0.17813 0.435038958499177 0.443935307121657 0.008896348622480
-0.13854 0.443570471193277 0.456373080483527 0.012802609290250
-0.09896 0.452010749713211 0.468826650878371 0.016815901165161
-0.05938 0.460340196946623 0.481291488325034 0.020951291378411
-0.01979 0.468544512009811 0.493763079404064 0.025218567394254
0.01979 0.531455487990188 0.506236920595941 0.025218567394247
0.05938 0.539659803053377 0.518708511674971 0.020951291378406
0.09896 0.547989250286789 0.531173349121630 0.016815901165159
0.13854 0.556429528806722 0.543626919516474 0.012802609290248
0.17813 0.564961041500822 0.556064692878344 0.008896348622478
0.21771 0.573559071641047 0.568482115908954 0.005076955732093
0.25730 0.582194569838545 0.580874605104626 0.001319964733919
0.29688 0.590835546232154 0.593237539694106 0.002401993461952
0.33647 0.599448923741830 0.605566254358937 0.006117330617107
0.37605 0.608002586434977 0.617856031689787 0.009853445254809
0.41563 0.616467299702111 0.630102094328322 0.013634794626211
0.45522 0.624818210615507 0.642299596739349 0.017481386123842
0.49480 0.633035745309287 0.654443616552537 0.021407871243250
0.53439 0.641105863061421 0.666529145405836 0.025423282344415
0.57397 0.700085674896609 0.678551079214897 0.021534595681712
0.61355 0.707794341034216 0.690504207782634 0.017290133251582
0.65314 0.715611807487204 0.702383203651689 0.013228603835515
0.69272 0.723520520514418 0.714182610088084 0.009337910426335
0.73231 0.731496414187323 0.725896828067816 0.005599586119507
0.77189 0.739509204995159 0.737520102117432 0.001989102877727
0.81148 0.747523595897482 0.749046504835112 0.001522908937631
0.85106 0.755501374276847 0.760469919888660 0.004968545611813
0.89064 0.763404138232390 0.771784023249901 0.008379885017512
0.93023 0.771196174876299 0.782982262380016 0.011786087503717
0.96981 0.778846942426691 0.794057833024042 0.015210890597352
1.00940 0.786332716546681 0.805003653203158 0.018670936656477
1.04898 0.835131702286713 0.815812333905480 0.019319368381234
1.08856 0.841627507060645 0.826476145865091 0.015151361195553
1.12815 0.848234055216674 0.836986981676825 0.011247073539849
1.16773 0.854933794556856 0.847336312311213 0.007597482245642
1.20732 0.861699093580673 0.857515136854640 0.004183956726034
1.24690 0.868491629617945 0.867513923984635 0.000977705633311
1.28649 0.875263691524709 0.877322543268254 0.002058851743546
1.32607 0.881961792099972 0.886930183801213 0.004968391701241
1.36565 0.888532180254046 0.896325256919246 0.007793076665200
1.40524 0.894926950816961 0.905495278615400 0.010568327798439
1.44482 0.901109027745241 0.914426725730641 0.013317697985400
1.48441 0.934561720206346 0.923104857706350 0.011456862499996
1.52399 0.939405152100103 0.931513492290442 0.007891659809662
1.56357 0.944352440269780 0.939634718387700 0.004717721882080
1.60316 0.949366033911879 0.947448521031608 0.001917512880272
1.64274 0.954382251499930 0.954932280009413 0.000550028509483
1.68233 0.959312588405828 0.962060080715699 0.002747492309871
1.72191 0.964056505684362 0.968801734584606 0.004745228900244
1.76150 0.968523779240346 0.975121327738249 0.006597548497902
1.80108 0.985872381852113 0.980974954224602 0.004897427627512
1.84066 0.988586698377013 0.986306920934060 0.002279777442953
1.88025 0.991395474317376 0.991042750488906 0.000352723828471
1.91983 0.994134145288566 0.995074270677845 0.000940125389279
1.95942 1.000000000000000 0.998218778005157 0.001781221994843
1.99900 1.000000000000000 0.999993083305493 0.000006916694507
