# mu2 n0_GS n_exact n_diff
-1.99900 0.000000278702890 0.000006916694511 0.000006637991621
-1.95942 0.001706592640018 0.001781221994849 0.000074629354831
-1.91983 0.004865356811832 0.004925729322154 0.000060372510321
-1.88025 0.008916443716385 0.008957249511092 0.000040805794707
-1.84066 0.013673907933552 0.013693079065938 0.000019171132386
-1.80108 0.019027704160021 0.019025045775395 0.000002658384626
-1.76150 0.024902531007807 0.024878672261752 0.000023858746055
-1.72191 0.031242299874891 0.031198265415396 0.000044034459494
-1.68233 0.038002904022094 0.037939919284301 0.000062984737793
-1.64274 0.045148329615124 0.045067719990587 0.000080609624537
-1.60316 0.052648346724712 0.052551478968395 0.000096867756316
-1.56357 0.060477032978412 0.060365281612294 0.000111751366118
-1.52399 0.068611780955379 0.068486507709559 0.000125273245820
-1.48441 0.077032601339688 0.076895142293646 0.000137459046042
-1.44482 0.085721616529875 0.085573274269360 0.000148342260515
-1.40524 0.094662682740889 0.094504721384601 0.000157961356288
-1.36565 0.103841100711460 0.103674743080755 0.000166357630705
-1.32607 0.113243390068622 0.113069816198790 0.000173573869832
-1.28649 0.122857110259807 0.122677456731747 0.000179653528060
-1.24690 0.132670716280983 0.132486076015376 0.000184640265607
-1.20732 0.142673440765895 0.142484863145359 0.000188577620536
-1.16773 0.152855196279917 0.152663687688795 0.000191508591122
-1.12815 0.163206493826593 0.163013018323177 0.000193475503417
-1.08856 0.173718374031371 0.173523854134912 0.000194519896458
-1.04898 0.184382348584764 0.184187666094526 0.000194682490239
-1.00940 0.195190349966760 0.194996346796845 0.000194003169914
-0.96981 0.206134687931647 0.205942166975961 0.000192520955686
-0.93023 0.217208011652130 0.217017737619988 0.000190274032142
-0.89064 0.228403276544748 0.228215976750102 0.000187299794646
-0.85106 0.239713714937776 0.239530080111346 0.000183634826430
-0.81148 0.251132810071697 0.250953495164889 0.000179314906808
-0.77189 0.262654273077505 0.262479897882571 0.000174375194934
-0.73231 0.274272022041688 0.274103171932183 0.000168850109505
-0.69272 0.285980163162045 0.285817389911915 0.000162773250130
-0.65314 0.297772974374088 0.297616796348315 0.000156178025774
-0.61355 0.309644889058419 0.309495792217372 0.000149096841048
-0.57397 0.321590482287294 0.321448920785109 0.000141561502185
-0.53439 0.333604458940464 0.333470854594163 0.000133604346301
-0.49480 0.345681638631960 0.345556383447464 0.000125255184497
-0.45522 0.357816949114715 0.357700403260652 0.000116545854062
-0.41563 0.370005411985809 0.369897905671684 0.000107506314125
-0.37605 0.382242133300863 0.382143968310215 0.000098164990648
-0.33647 0.394522300871855 0.394433745641064 0.000088555230790
-0.29688 0.406841160632801 0.406762460305896 0.000078700326905
-0.25730 0.419194031589434 0.419125394895370 0.000068636694064
-0.21771 0.431576269929299 0.431517884091047 0.000058385838252
-0.17813 0.443983288791848 0.443935307121657 0.000047981670191
-0.13854 0.456410531634702 0.456373080483527 0.000037451151175
-0.09896 0.468853469839994 0.468826650878371 0.000026818961622
-0.05938 0.481307610836335 0.481291488325034 0.000016122511301
-0.01979 0.493768455101986 0.493763079404064 0.000005375697921
0.01979 0.506231544898015 0.506236920595941 0.000005375697926
0.05938 0.518692389163665 0.518708511674971 0.000016122511307
0.09896 0.531146530160006 0.531173349121630 0.000026818961624
0.13854 0.543589468365299 0.543626919516474 0.000037451151176
0.17813 0.556016711208153 0.556064692878344 0.000047981670191
0.21771 0.568423730070701 0.568482115908954 0.000058385838252
0.25730 0.580805968410565 0.580874605104626 0.000068636694061
0.29688 0.593158839367198 0.593237539694106 0.000078700326907
0.33647 0.605477699128146 0.605566254358937 0.000088555230791
0.37605 0.617757866699138 0.617856031689787 0.000098164990649
0.41563 0.629994588014191 0.630102094328322 0.000107506314131
0.45522 0.642183050885285 0.642299596739349 0.000116545854064
0.49480 0.654318361368040 0.654443616552537 0.000125255184497
0.53439 0.666395541059535 0.666529145405836 0.000133604346300
0.57397 0.678409517712707 0.678551079214897 0.000141561502190
0.61355 0.690355110941580 0.690504207782634 0.000149096841054
0.65314 0.702227025625912 0.702383203651689 0.000156178025777
0.69272 0.714019836837955 0.714182610088084 0.000162773250129
0.73231 0.725727977958311 0.725896828067816 0.000168850109504
0.77189 0.737345726922496 0.737520102117432 0.000174375194936
0.81148 0.748867189928303 0.749046504835112 0.000179314906809
0.85106 0.760286285062223 0.760469919888660 0.000183634826437
0.89064 0.771596723455252 0.771784023249901 0.000187299794649
0.93023 0.782791988347870 0.782982262380016 0.000190274032145
0.96981 0.793865312068352 0.794057833024042 0.000192520955691
1.00940 0.804809650033239 0.805003653203158 0.000194003169919
1.04898 0.815617651415236 0.815812333905480 0.000194682490243
1.08856 0.826281625968628 0.826476145865091 0.000194519896463
1.12815 0.836793506173407 0.836986981676825 0.000193475503418
1.16773 0.847144803720084 0.847336312311213 0.000191508591129
1.20732 0.857326559234105 0.857515136854640 0.000188577620535
1.24690 0.867329283719018 0.867513923984635 0.000184640265616
1.28649 0.877142889740192 0.877322543268254 0.000179653528062
1.32607 0.886756609931379 0.886930183801213 0.000173573869834
1.36565 0.896158899288538 0.896325256919246 0.000166357630708
1.40524 0.905337317259110 0.905495278615400 0.000157961356290
1.44482 0.914278383470124 0.914426725730641 0.000148342260517
1.48441 0.922967398660311 0.923104857706350 0.000137459046039
1.52399 0.931388219044621 0.931513492290442 0.000125273245821
1.56357 0.939522967021587 0.939634718387700 0.000111751366113
1.60316 0.947351653275287 0.947448521031608 0.000096867756321
1.64274 0.954851670384876 0.954932280009413 0.000080609624537
1.68233 0.961997095977905 0.962060080715699 0.000062984737795
1.72191 0.968757700125110 0.968801734584606 0.000044034459496
1.76150 0.975097468992194 0.975121327738249 0.000023858746055
1.80108 0.980972295839979 0.980974954224602 0.000002658384622
1.84066 0.986326092066448 0.986306920934060 0.000019171132388
1.88025 0.991083556283614 0.991042750488906 0.000040805794709
1.91983 0.995134643188167 0.995074270677845 0.000060372510322
1.95942 0.998293407359982 0.998218778005157 0.000074629354826
1.99900 0.999999721297111 0.999993083305493 0.000006637991618
