# mu2 n0_GS n_exact n_diff
-1.99900 0.000015693567738 0.000006916694511 0.000008776873228
-1.95942 0.000273834997202 0.001781221994849 0.001507386997647
-1.91983 0.001806154909174 0.004925729322154 0.003119574412979
-1.88025 0.005587085393652 0.008957249511092 0.003370164117440
-1.84066 0.011114993938309 0.013693079065938 0.002578085127629
-1.80108 0.017825731995520 0.019025045775395 0.001199313779875
-1.76150 0.025138876987822 0.024878672261752 0.000260204726070
-1.72191 0.032735004181803 0.031198265415396 0.001536738766407
-1.68233 0.040451330900380 0.037939919284301 0.002511411616080
-1.64274 0.048215599185355 0.045067719990587 0.003147879194768
-1.60316 0.056105657335246 0.052551478968395 0.003554178366850
-1.56357 0.064103259742310 0.060365281612294 0.003737978130016
-1.52399 0.072183230772460 0.068486507709559 0.003696723062901
-1.48441 0.080533784979328 0.076895142293646 0.003638642685682
-1.44482 0.089242893686722 0.085573274269360 0.003669619417362
-1.40524 0.098224493911846 0.094504721384601 0.003719772527246
-1.36565 0.107412070223105 0.103674743080755 0.003737327142350
-1.32607 0.116839468523965 0.113069816198790 0.003769652325174
-1.28649 0.126549432054839 0.122677456731747 0.003871975323092
-1.24690 0.136543185019662 0.132486076015376 0.004057109004286
-1.20732 0.146741519763522 0.142484863145359 0.004256656618164
-1.16773 0.157083443124151 0.152663687688795 0.004419755435356
-1.12815 0.167542986451854 0.163013018323177 0.004529968128677
-1.08856 0.178128919246945 0.173523854134912 0.004605065112033
-1.04898 0.188864776860521 0.184187666094526 0.004677110765995
-1.00940 0.199707296130961 0.194996346796845 0.004710949334116
-0.96981 0.210596862417405 0.205942166975961 0.004654695441444
-0.93023 0.221550889337524 0.217017737619988 0.004533151717536
-0.89064 0.232612984167913 0.228215976750102 0.004397007417811
-0.85106 0.243819606965673 0.239530080111346 0.004289526854327
-0.81148 0.255180788029972 0.250953495164889 0.004227292865083
-0.77189 0.266662523196872 0.262479897882571 0.004182625314301
-0.73231 0.278202025868898 0.274103171932183 0.004098853936715
-0.69272 0.289756167939295 0.285817389911915 0.003938778027380
-0.65314 0.301332204380848 0.297616796348315 0.003715408032534
-0.61355 0.312939891982589 0.309495792217372 0.003444099765217
-0.57397 0.324612687579011 0.321448920785109 0.003163766793902
-0.53439 0.336384423648742 0.333470854594163 0.002913569054579
-0.49480 0.348266644407468 0.345556383447464 0.002710260960004
-0.45522 0.360254964015698 0.357700403260652 0.002554560755045
-0.41563 0.372337699175113 0.369897905671684 0.002439793503429
-0.37605 0.384494007228142 0.382143968310215 0.002350038917928
-0.33647 0.396669334916471 0.394433745641064 0.002235589275406
-0.29688 0.408798340095210 0.406762460305896 0.002035879789315
-0.25730 0.420867760044239 0.419125394895370 0.001742365148869
-0.21771 0.432906780888911 0.431517884091047 0.001388896797864
-0.17813 0.444953248244777 0.443935307121657 0.001017941123120
-0.13854 0.457043931687056 0.456373080483527 0.000670851203529
-0.09896 0.469209799545373 0.468826650878371 0.000383148667002
-0.05938 0.481467289908533 0.481291488325034 0.000175801583499
-0.01979 0.493808491281277 0.493763079404064 0.000045411877213
0.01979 0.506191508718723 0.506236920595941 0.000045411877219
0.05938 0.518532710091467 0.518708511674971 0.000175801583504
0.09896 0.530790200454627 0.531173349121630 0.000383148667003
0.13854 0.542956068312944 0.543626919516474 0.000670851203530
0.17813 0.555046751755222 0.556064692878344 0.001017941123122
0.21771 0.567093219111088 0.568482115908954 0.001388896797866
0.25730 0.579132239955761 0.580874605104626 0.001742365148865
0.29688 0.591201659904790 0.593237539694106 0.002035879789316
0.33647 0.603330665083529 0.605566254358937 0.002235589275408
0.37605 0.615505992771858 0.617856031689787 0.002350038917928
0.41563 0.627662300824887 0.630102094328322 0.002439793503435
0.45522 0.639745035984303 0.642299596739349 0.002554560755046
0.49480 0.651733355592531 0.654443616552537 0.002710260960006
0.53439 0.663615576351258 0.666529145405836 0.002913569054577
0.57397 0.675387312420989 0.678551079214897 0.003163766793908
0.61355 0.687060108017411 0.690504207782634 0.003444099765223
0.65314 0.698667795619152 0.702383203651689 0.003715408032537
0.69272 0.710243832060705 0.714182610088084 0.003938778027379
0.73231 0.721797974131102 0.725896828067816 0.004098853936714
0.77189 0.733337476803129 0.737520102117432 0.004182625314303
0.81148 0.744819211970029 0.749046504835112 0.004227292865083
0.85106 0.756180393034327 0.760469919888660 0.004289526854332
0.89064 0.767387015832087 0.771784023249901 0.004397007417814
0.93023 0.778449110662477 0.782982262380016 0.004533151717539
0.96981 0.789403137582595 0.794057833024042 0.004654695441447
1.00940 0.800292703869038 0.805003653203158 0.004710949334120
1.04898 0.811135223139479 0.815812333905480 0.004677110766001
1.08856 0.821871080753055 0.826476145865091 0.004605065112036
1.12815 0.832457013548146 0.836986981676825 0.004529968128678
1.16773 0.842916556875848 0.847336312311213 0.004419755435365
1.20732 0.853258480236477 0.857515136854640 0.004256656618163
1.24690 0.863456814980339 0.867513923984635 0.004057109004296
1.28649 0.873450567945161 0.877322543268254 0.003871975323093
1.32607 0.883160531476034 0.886930183801213 0.003769652325179
