# mu2 n0_GS n_exact n_diff
-1.99900 0.000003663493371 0.000007134897543 0.000003471404172
-1.95942 0.001578396739201 0.001835522121356 0.000257125382155
-1.91983 0.004925954205058 0.005070761716828 0.000144807511770
-1.88025 0.009048138707107 0.009211852284192 0.000163713577085
-1.84066 0.014030956776958 0.014068619388476 0.000037662611518
-1.80108 0.019560504830010 0.019528211862181 0.000032292967829
-1.76150 0.025583626071363 0.025512827834654 0.000070798236710
-1.72191 0.032102252308759 0.031964256522778 0.000137995785981
-1.68233 0.039050468602349 0.038836613310960 0.000213855291390
-1.64274 0.046351860120052 0.046092393344808 0.000259466775244
-1.60316 0.054002932699684 0.053700110620697 0.000302822078987
-1.56357 0.061980154809486 0.061632783853035 0.000347370956450
-1.52399 0.070258939292251 0.069866912788823 0.000392026503428
-1.48441 0.078816474639538 0.078381756759946 0.000434717879592
-1.44482 0.087616033726014 0.087158808866351 0.000457224859664
-1.40524 0.096670670630847 0.096181401946564 0.000489268684282
-1.36565 0.105943303846980 0.105434406320714 0.000508897526266
-1.32607 0.115438773320309 0.114903993255264 0.000534780065046
-1.28649 0.125131701236493 0.124577446634692 0.000554254601801
-1.24690 0.135010574681099 0.134443010734119 0.000567563946979
-1.20732 0.145060961361252 0.144489765521422 0.000571195839830
-1.16773 0.155294211481769 0.154707523290800 0.000586688190969
-1.12815 0.165673720430621 0.165086742061089 0.000586978369532
-1.08856 0.176208612629810 0.175618452317792 0.000590160312019
-1.04898 0.186886600941795 0.186294194497163 0.000592406444632
-1.00940 0.197699879809115 0.197105965207027 0.000593914602088
-0.96981 0.208624842214631 0.208046170619380 0.000578671595251
-0.93023 0.219678710622717 0.219107585799778 0.000571124822939
-0.89064 0.230853878824389 0.230283318988760 0.000570559835628
-0.85106 0.242119728530081 0.241566780042557 0.000552948487524
-0.81148 0.253488877607348 0.252951652389198 0.000537225218150
-0.77189 0.264957814827308 0.264431867972826 0.000525946854481
-0.73231 0.276517158798228 0.276001584751033 0.000515574047196
-0.69272 0.288140737842813 0.287655166383478 0.000485571459335
-0.65314 0.299848361335805 0.299387163808974 0.000461197526831
-0.61355 0.311643882828808 0.311192298455802 0.000451584373006
-0.57397 0.323495239888538 0.323065446868781 0.000429793019756
-0.53439 0.335397986347965 0.335001626568340 0.000396359779625
-0.49480 0.347366650876039 0.346995982982858 0.000370667893181
-0.45522 0.359399813033533 0.359043777317199 0.000356035716334
-0.41563 0.371467152325954 0.371140375238117 0.000326777087837
-0.37605 0.383567085486473 0.383281236272272 0.000285849214201
-0.33647 0.395719580378424 0.395461903824817 0.000257676553607
-0.29688 0.407920912139082 0.407677995737142 0.000242916401941
-0.25730 0.420136410263970 0.419925195310808 0.000211214953162
-0.21771 0.432368180424698 0.432199242732201 0.000168937692497
-0.17813 0.444632115359728 0.444495926838254 0.000136188521474
-0.13854 0.456931929340990 0.456811077168757 0.000120852172233
-0.09896 0.469225755006820 0.469140556254759 0.000085198752061
-0.05938 0.481520488254155 0.481480252095926 0.000040236158230
-0.01979 0.493834286339845 0.493826070782280 0.000008215557565
0.01979 0.506165713660155 0.506173929217721 0.000008215557566
0.05938 0.518479511745845 0.518519747904075 0.000040236158230
0.09896 0.530774244993180 0.530859443745242 0.000085198752062
0.13854 0.543068070659010 0.543188922831244 0.000120852172234
0.17813 0.555367884640272 0.555504073161747 0.000136188521475
0.21771 0.567631819575302 0.567800757267798 0.000168937692495
0.25730 0.579863589736031 0.580074804689191 0.000211214953160
0.29688 0.592079087860918 0.592322004262857 0.000242916401939
0.33647 0.604280419621576 0.604538096175182 0.000257676553606
0.37605 0.616432914513527 0.616718763727731 0.000285849214204
0.41563 0.628532847674046 0.628859624761884 0.000326777087838
0.45522 0.640600186966467 0.640956222682802 0.000356035716335
0.49480 0.652633349123961 0.653004017017141 0.000370667893180
0.53439 0.664602013652036 0.664998373431658 0.000396359779623
0.57397 0.676504760111462 0.676934553131220 0.000429793019757
0.61355 0.688356117171193 0.688807701544198 0.000451584373005
0.65314 0.700151638664195 0.700612836191026 0.000461197526830
0.69272 0.711859262157188 0.712344833616522 0.000485571459334
0.73231 0.723482841201772 0.723998415248965 0.000515574047193
0.77189 0.735042185172692 0.735568132027175 0.000525946854483
0.81148 0.746511122392651 0.747048347610804 0.000537225218153
