# mu2 e0_GS e_exact e_diff
-1.99900 -0.000000162010580 -0.000003994343990 0.000003832333411
-1.95942 -0.000972585155654 -0.001015389718277 0.000042804562624
-1.91983 -0.002736278824363 -0.002771463182775 0.000035184358413
-1.88025 -0.004949003818959 -0.004973839866563 0.000024836047603
-1.84066 -0.007489764186208 -0.007503262591246 0.000013498405038
-1.80108 -0.010284135627693 -0.010286286178962 0.000002150551270
-1.76150 -0.013279520416100 -0.013270720105654 0.000008800310446
-1.72191 -0.016435702726742 -0.016416524114576 0.000019178612166
-1.68233 -0.019720382840017 -0.019691472809513 0.000028910030504
-1.64274 -0.023106740918954 -0.023068770086607 0.000037970832346
-1.60316 -0.026571968884424 -0.026525603735484 0.000046365148940
-1.56357 -0.030096318647252 -0.030042206740720 0.000054111906531
-1.52399 -0.033662452884953 -0.033601214723884 0.000061238161069
-1.48441 -0.037254982795339 -0.037187207538111 0.000067775257228
-1.44482 -0.040860127589929 -0.040786371144726 0.000073756445203
-1.40524 -0.044465456828331 -0.044386241259512 0.000079215568819
-1.36565 -0.048059690593219 -0.047975504465363 0.000084186127856
-1.32607 -0.051632541622590 -0.051543840861460 0.000088700761130
-1.28649 -0.055174588431774 -0.055081797466057 0.000092790965716
-1.24690 -0.058677171831049 -0.058580684869374 0.000096486961674
-1.20732 -0.062132309405293 -0.062032491788156 0.000099817617136
-1.16773 -0.065532623982040 -0.065429813628426 0.000102810353614
-1.12815 -0.068871283329749 -0.068765792168798 0.000105491160950
-1.08856 -0.072141948804660 -0.072034064186886 0.000107884617773
-1.04898 -0.075338731300036 -0.075228717362229 0.000110013937808
-1.00940 -0.078456153181667 -0.078344252163028 0.000111901018639
-0.96981 -0.081489115185781 -0.081375548701715 0.000113566484066
-0.93023 -0.084432867495006 -0.084317837753629 0.000115029741377
-0.89064 -0.087282984331886 -0.087166675292760 0.000116309039127
-0.85106 -0.090035341526270 -0.089917920021797 0.000117421504473
-0.81148 -0.092686096656767 -0.092567713469881 0.000118383186886
-0.77189 -0.095231671446369 -0.095112462307336 0.000119209139033
-0.73231 -0.097668736010963 -0.097548822586916 0.000119913424047
-0.69272 -0.099994194804511 -0.099873685669598 0.000120509134913
-0.65314 -0.102205174183130 -0.102084165632053 0.000121008551077
-0.61355 -0.104299010992570 -0.104177587984924 0.000121423007646
-0.57397 -0.106273242562126 -0.106151479557292 0.000121763004835
-0.53439 -0.108125597837245 -0.108003559424378 0.000122038412866
-0.49480 -0.109853988786249 -0.109731730773712 0.000122258012537
-0.45522 -0.111456503823549 -0.111334073620093 0.000122430203456
