# mu2 n0_GS n_exact n_diff
-1.99900 0.000023625690655 0.000007134897543 0.000016490793112
-1.95942 0.000761288592239 0.001835522121356 0.001074233529117
-1.91983 0.003868230598332 0.005070761716828 0.001202531118496
-1.88025 0.008882173951068 0.009211852284192 0.000329678333124
-1.84066 0.014397556662045 0.014068619388476 0.000328937273569
-1.80108 0.020031638045582 0.019528211862181 0.000503426183401
-1.76150 0.025849706412428 0.025512827834654 0.000336878577774
-1.72191 0.032351326709249 0.031964256522778 0.000387070186471
-1.68233 0.039088375020614 0.038836613310960 0.000251761709655
-1.64274 0.046501855034246 0.046092393344808 0.000409461689439
-1.60316 0.054519095451717 0.053700110620697 0.000818984831019
-1.56357 0.062866073101201 0.061632783853035 0.001233289248166
-1.52399 0.071346955123680 0.069866912788823 0.001480042334858
-1.48441 0.079970811966440 0.078381756759946 0.001589055206494
-1.44482 0.088705203710373 0.087158808866351 0.001546394844022
-1.40524 0.097611375269726 0.096181401946564 0.001429973323161
-1.36565 0.107002274133366 0.105434406320714 0.001567867812652
-1.32607 0.116616459779682 0.114903993255264 0.001712466524418
-1.28649 0.126149526467240 0.124577446634692 0.001572079832548
-1.24690 0.135908645007310 0.134443010734119 0.001465634273191
-1.20732 0.146025781760015 0.144489765521422 0.001536016238592
-1.16773 0.156439321501262 0.154707523290800 0.001731798210461
-1.12815 0.167059008958095 0.165086742061089 0.001972266897006
-1.08856 0.177664494956864 0.175618452317792 0.002046042639073
-1.04898 0.188304983521443 0.186294194497163 0.002010789024280
-1.00940 0.198998542675615 0.197105965207027 0.001892577468588
-0.96981 0.209765840689649 0.208046170619380 0.001719670070269
-0.93023 0.220657888316226 0.219107585799778 0.001550302516448
-0.89064 0.231846151039959 0.230283318988760 0.001562832051199
-0.85106 0.243389166789379 0.241566780042557 0.001822386746822
-0.81148 0.254795618622858 0.252951652389198 0.001843966233660
-0.77189 0.266065188868664 0.264431867972826 0.001633320895838
-0.73231 0.277404922885985 0.276001584751033 0.001403338134952
-0.69272 0.288923510285250 0.287655166383478 0.001268343901772
-0.65314 0.300649793080969 0.299387163808974 0.001262629271995
-0.61355 0.312533334596456 0.311192298455802 0.001341036140654
-0.57397 0.324549226111391 0.323065446868781 0.001483779242610
-0.53439 0.336466706412632 0.335001626568340 0.001465079844292
-0.49480 0.348332278900884 0.346995982982858 0.001336295918026
-0.45522 0.360163544870066 0.359043777317199 0.001119767552866
-0.41563 0.371999987109835 0.371140375238117 0.000859611871718
-0.37605 0.383901452220857 0.383281236272272 0.000620215948585
-0.33647 0.395991146638802 0.395461903824817 0.000529242813985
