# param.mu, -tC, rho1, E_exact*2/z, rho_exact

-2.348417124746190e+00 -1.824430288579430e-01 1.060086500684181e-01 -1.817169273633559e-01 1.056182506568558e-01
-2.338417124746190e+00 -1.858615218448295e-01 1.081961107628321e-01 -1.850842943938716e-01 1.077736686052602e-01
-2.328417124746190e+00 -1.892039828399692e-01 1.103441196396561e-01 -1.884238875099795e-01 1.099204697384480e-01
-2.318417124746190e+00 -1.924722135616748e-01 1.124533859204317e-01 -1.917359498703377e-01 1.120587368671060e-01
-2.308417124746190e+00 -1.956702439881342e-01 1.145260739550511e-01 -1.950207264945894e-01 1.141885550822859e-01
-2.298417124746190e+00 -1.988027163888893e-01 1.165647822374311e-01 -1.982784635718341e-01 1.163100113446936e-01
-2.288417124746190e+00 -2.018740160744223e-01 1.185719851099640e-01 -2.015094078554525e-01 1.184231941215029e-01
-2.278417124746190e+00 -2.048879232191751e-01 1.205498023307209e-01 -2.047138061339988e-01 1.205281930651830e-01
-2.268417124746190e+00 -2.078475595577950e-01 1.224999569499789e-01 -2.078919047691626e-01 1.226250987295135e-01
-2.258417124746190e+00 -2.107554707211459e-01 1.244238216584480e-01 -2.110439492929227e-01 1.247140023185525e-01
-2.248417124746190e+00 -2.157685081014737e-01 1.277578189656444e-01 -2.141701840569855e-01 1.267949954648357e-01
-2.238417124746190e+00 -2.186351117895754e-01 1.296760288872396e-01 -2.172708519284329e-01 1.288681700335290e-01
-2.228417124746190e+00 -2.214878479393231e-01 1.315928955180955e-01 -2.203461940262430e-01 1.309336179496458e-01
-2.218417124746190e+00 -2.243303482396714e-01 1.335108974742979e-01 -2.233964494939810e-01 1.329914310457794e-01
-2.208417124746190e+00 -2.271669973001476e-01 1.354330665676236e-01 -2.264218553045125e-01 1.350417009280968e-01
-2.198417124746190e+00 -2.300027690691401e-01 1.373628875108218e-01 -2.294226460930761e-01 1.370845188585960e-01
-2.188417124746190e+00 -2.328429108946060e-01 1.393040905605388e-01 -2.323990540154824e-01 1.391199756518626e-01
-2.178417124746190e+00 -2.356924212696331e-01 1.412602967255499e-01 -2.353513086285703e-01 1.411481615847519e-01
-2.168417124746190e+00 -2.385552944773565e-01 1.432344925857487e-01 -2.382796367903896e-01 1.431691663176059e-01
-2.158417124746190e+00 -2.414335809908708e-01 1.452283635411364e-01 -2.411842625778559e-01 1.451830788257656e-01
-2.148417124746190e+00 -2.443264401121552e-01 1.472416043830581e-01 -2.440654072198863e-01 1.471899873402737e-01
-2.138417124746190e+00 -2.472294981360119e-01 1.492714261094460e-01 -2.469232890442391e-01 1.491899792967864e-01
-2.128417124746190e+00 -2.501348688621318e-01 1.513125162094191e-01 -2.497581234364879e-01 1.511831412918172e-01
-2.118417124746190e+00 -2.530320356723487e-01 1.533576072256856e-01 -2.525701228097233e-01 1.531695590455289e-01
-2.108417124746190e+00 -2.559094452012873e-01 1.553985658440573e-01 -2.553594965837394e-01 1.551493173703775e-01
-2.098417124746190e+00 -2.587563163670729e-01 1.574276646093366e-01 -2.581264511725917e-01 1.571225001449796e-01
-2.088417124746190e+00 -2.615640744084358e-01 1.594386188773828e-01 -2.608711899795391e-01 1.590891902926460e-01
-2.078417124746190e+00 -2.643270433707015e-01 1.614271177728984e-01 -2.635939133984860e-01 1.610494697640814e-01
-2.068417124746190e+00 -2.670423911762994e-01 1.633908289887105e-01 -2.662948188211391e-01 1.630034195237993e-01
-2.058417124746190e+00 -2.697095802077620e-01 1.653290445194736e-01 -2.689741006491762e-01 1.649511195398519e-01
-2.048417124746190e+00 -2.723296361088229e-01 1.672421841095015e-01 -2.716319503107997e-01 1.668926487765129e-01
-2.038417124746190e+00 -2.749044657897370e-01 1.691313211963091e-01 -2.742685562811180e-01 1.688280851895902e-01
-2.028417124746190e+00 -2.774363358206107e-01 1.709978139431363e-01 -2.768841041058531e-01 1.707575057240778e-01
-2.018417124746190e+00 -2.799275304316662e-01 1.728430589549982e-01 -2.794787764279296e-01 1.726809863138853e-01
-2.008417124746190e+00 -2.823801603849039e-01 1.746683502805354e-01 -2.820527530165458e-01 1.745986018834094e-01
-1.998417124746190e+00 -2.847960794932891e-01 1.764748148378029e-01 -2.846062107983742e-01 1.765104263507399e-01
-1.988417124746190e+00 -2.871768688288772e-01 1.782633967767858e-01 -2.871393238905711e-01 1.784165326323056e-01
-1.978417124746190e+00 -2.895238582407244e-01 1.800348694841152e-01 -2.896522636353138e-01 1.803169926487939e-01
-1.968417124746190e+00 -2.918381647053078e-01 1.817898606350264e-01 -2.921451986356102e-01 1.822118773321880e-01
-1.958417124746190e+00 -2.960306507293033e-01 1.849894506135434e-01 -2.946182947921604e-01 1.841012566337850e-01
-1.948417124746190e+00 -2.983193541929927e-01 1.867487059393479e-01 -2.970717153410639e-01 1.859851995330696e-01
-1.938417124746190e+00 -3.005970623761820e-01 1.885079570560778e-01 -2.995056208921957e-01 1.878637740473336e-01
-1.928417124746190e+00 -3.028653723807170e-01 1.902684768282885e-01 -3.019201694680942e-01 1.897370472419379e-01
-1.918417124746190e+00 -3.051261673823314e-01 1.920317867655625e-01 -3.043155165432143e-01 1.916050852411300e-01
-1.908417124746190e+00 -3.073815673452601e-01 1.937996241919935e-01 -3.066918150834241e-01 1.934679532393322e-01
-1.898417124746190e+00 -3.096338398490288e-01 1.955738768821891e-01 -3.090492155856330e-01 1.953257155128307e-01
-1.888417124746190e+00 -3.118852585214841e-01 1.973564740874148e-01 -3.113878661174496e-01 1.971784354317976e-01
-1.878417124746190e+00 -3.141378992406988e-01 1.991492245666412e-01 -3.137079123567856e-01 1.990261754725880e-01
-1.868417124746190e+00 -3.163933734048700e-01 2.009535992008798e-01 -3.160094976313261e-01 2.008689972302591e-01
-1.858417124746190e+00 -3.186525155600802e-01 2.027704701978628e-01 -3.182927629577999e-01 2.027069614312638e-01
-1.848417124746190e+00 -3.209150689832965e-01 2.045998407302408e-01 -3.205578470809887e-01 2.045401279462756e-01
-1.838417124746190e+00 -3.231794406960699e-01 2.064406229692248e-01 -3.228048865124256e-01 2.063685558031083e-01
-1.828417124746190e+00 -3.254426124096358e-01 2.082905371692240e-01 -3.250340155687347e-01 2.081923031996947e-01
-1.818417124746190e+00 -3.277002785703426e-01 2.101461948170480e-01 -3.272453664095745e-01 2.100114275170947e-01
-1.808417124746190e+00 -3.299472287300625e-01 2.120033867822428e-01 -3.294390690751495e-01 2.118259853325058e-01
-1.798417124746190e+00 -3.321779130150314e-01 2.138575329489541e-01 -3.316152515232632e-01 2.136360324322515e-01
-1.788417124746190e+00 -3.343870624966518e-01 2.157041919269766e-01 -3.337740396658835e-01 2.154416238247262e-01
-1.778417124746190e+00 -3.365702175356852e-01 2.175395094070004e-01 -3.359155574052060e-01 2.172428137532777e-01
-1.768417124746190e+00 -3.387240569414944e-01 2.193605122302060e-01 -3.380399266691897e-01 2.190396557090092e-01
-1.758417124746190e+00 -3.408464950092433e-01 2.211652144137620e-01 -3.401472674465591e-01 2.208322024434893e-01
-1.748417124746190e+00 -3.429365830945721e-01 2.229525594406158e-01 -3.422376978212541e-01 2.226205059813521e-01
-1.738417124746190e+00 -3.449942902326130e-01 2.247222567057949e-01 -3.443113340063242e-01 2.244046176327805e-01
-1.728417124746190e+00 -3.470202398997208e-01 2.264745747560759e-01 -3.463682903772556e-01 2.261845880058592e-01
-1.718417124746190e+00 -3.490154603570417e-01 2.282101395984505e-01 -3.484086795047310e-01 2.279604670187921e-01
-1.708417124746190e+00 -3.509811801479056e-01 2.299297658591459e-01 -3.504326121868148e-01 2.297323039119726e-01
-1.698417124746190e+00 -3.529186787864333e-01 2.316343308737590e-01 -3.524401974805649e-01 2.315001472599050e-01
-1.688417124746190e+00 -3.548291891385904e-01 2.333246902740953e-01 -3.544315427330713e-01 2.332640449829677e-01
-1.678417124746190e+00 -3.567138416973576e-01 2.350016279761588e-01 -3.564067536119200e-01 2.350240443590161e-01
-1.668417124746190e+00 -3.585736395109038e-01 2.366658318675572e-01 -3.583659341350880e-01 2.367801920348200e-01
-1.658417124746190e+00 -3.604094536441425e-01 2.383178871096225e-01 -3.603091867002704e-01 2.385325340373351e-01
-1.648417124746190e+00 -3.622220311486065e-01 2.399582804975648e-01 -3.622366121136438e-01 2.402811157848017e-01
-1.638417124746190e+00 -3.640120096944512e-01 2.415874110049734e-01 -3.641483096180723e-01 2.420259820976738e-01
-1.628417124746190e+00 -3.673536794486621e-01 2.446530458494408e-01 -3.660443769207604e-01 2.437671772093740e-01
-1.618417124746190e+00 -3.691145437090330e-01 2.462827302811507e-01 -3.679249102203591e-01 2.455047447768751e-01
-1.608417124746190e+00 -3.708657990275825e-01 2.479129835317691e-01 -3.697900042335325e-01 2.472387278911072e-01
-1.598417124746190e+00 -3.726081074401851e-01 2.495444614957269e-01 -3.716397522209903e-01 2.489691690871906e-01
-1.588417124746190e+00 -3.743422605765390e-01 2.511779582641841e-01 -3.734742460129959e-01 2.506961103544955e-01
-1.578417124746190e+00 -3.760691685611997e-01 2.528143995873992e-01 -3.752935760343551e-01 2.524195931465275e-01
-1.568417124746190e+00 -3.777898378717760e-01 2.544548255128411e-01 -3.770978313288960e-01 2.541396583906420e-01
-1.558417124746190e+00 -3.795053346195582e-01 2.561003583307067e-01 -3.788870995834452e-01 2.558563464975872e-01
-1.548417124746190e+00 -3.812167295730189e-01 2.577521516293020e-01 -3.806614671513120e-01 2.575696973708765e-01
-1.538417124746190e+00 -3.829250219642600e-01 2.594113167598873e-01 -3.824210190752858e-01 2.592797504159947e-01
-1.528417124746190e+00 -3.846310412878812e-01 2.610788249602631e-01 -3.841658391101571e-01 2.609865445494359e-01
-1.518417124746190e+00 -3.863353304706573e-01 2.627553874224246e-01 -3.858960097447699e-01 2.626901182075779e-01
-1.508417124746190e+00 -3.880380201140618e-01 2.644413219967624e-01 -3.876116122236149e-01 2.643905093553937e-01
-1.498417124746190e+00 -3.897387112150139e-01 2.661364233765371e-01 -3.893127265679701e-01 2.660877554950030e-01
-1.488417124746190e+00 -3.914363906653841e-01 2.678398614071918e-01 -3.909994315966003e-01 2.677818936740641e-01
-1.478417124746190e+00 -3.931294063892050e-01 2.695501360145826e-01 -3.926718049460214e-01 2.694729604940116e-01
-1.468417124746190e+00 -3.948155235183597e-01 2.712651131350213e-01 -3.943299230903397e-01 2.711609921181384e-01
-1.458417124746190e+00 -3.964920680179599e-01 2.729821518881934e-01 -3.959738613606736e-01 2.728460242795279e-01
-1.448417124746190e+00 -3.981561425682144e-01 2.746983114256968e-01 -3.976036939641668e-01 2.745280922888357e-01
-1.438417124746190e+00 -3.998048787776840e-01 2.764106037046566e-01 -3.992194940026010e-01 2.762072310419266e-01
-1.428417124746190e+00 -4.014356787854464e-01 2.781162451165771e-01 -4.008213334906168e-01 2.778834750273659e-01
-1.418417124746190e+00 -4.030464031169189e-01 2.798128614231699e-01 -4.024092833735493e-01 2.795568583337692e-01
-1.408417124746190e+00 -4.046354784157843e-01 2.814986158137645e-01 -4.039834135448890e-01 2.812274146570144e-01
-1.398417124746190e+00 -4.062019207646499e-01 2.831722518902815e-01 -4.055437928633736e-01 2.828951773073156e-01
-1.388417124746190e+00 -4.077452890549724e-01 2.848330631185917e-01 -4.070904891697198e-01 2.845601792161640e-01
-1.378417124746190e+00 -4.092655929967685e-01 2.864808118894002e-01 -4.086235693030021e-01 2.862224529431355e-01
-1.368417124746190e+00 -4.107631814312354e-01 2.881156237706349e-01 -4.101430991166863e-01 2.878820306825717e-01
-1.358417124746190e+00 -4.122386315270967e-01 2.897378783621231e-01 -4.116491434943256e-01 2.895389442701317e-01
-1.348417124746190e+00 -4.136926519640218e-01 2.913481110815186e-01 -4.131417663649262e-01 2.911932251892212e-01
-1.338417124746190e+00 -4.151260061863746e-01 2.929469331918945e-01 -4.146210307179883e-01 2.928449045772994e-01
-1.328417124746190e+00 -4.165394566480420e-01 2.945349720014949e-01 -4.160869986182327e-01 2.944940132320658e-01
-1.318417124746190e+00 -4.179337278960811e-01 2.961128298033818e-01 -4.175397312200164e-01 2.961405816175315e-01
-1.308417124746190e+00 -4.193094849641334e-01 2.976810584739455e-01 -4.189792887814460e-01 2.977846398699741e-01
-1.298417124746190e+00 -4.206673232918540e-01 2.992401461799221e-01 -4.204057306781948e-01 2.994262178037812e-01
-1.288417124746190e+00 -4.220077667456744e-01 3.007905128523681e-01 -4.218191154170305e-01 3.010653449171847e-01
-1.278417124746190e+00 -4.233312709299318e-01 3.023325116049436e-01 -4.232195006490594e-01 3.027020503978849e-01
-1.268417124746190e+00 -4.246382296320440e-01 3.038664338751346e-01 -4.246069431826932e-01 3.043363631285717e-01
-1.258417124746190e+00 -4.271342005690783e-01 3.068269823582954e-01 -4.259814989963455e-01 3.059683116923407e-01
-1.248417124746190e+00 -4.284114126944462e-01 3.083594855738470e-01 -4.273432232508621e-01 3.075979243780091e-01
-1.238417124746190e+00 -4.296800359737907e-01 3.098932513327409e-01 -4.286921703016935e-01 3.092252291853314e-01
-1.228417124746190e+00 -4.309403492216922e-01 3.114286702375122e-01 -4.300283937108123e-01 3.108502538301202e-01
-1.218417124746190e+00 -4.321926911387605e-01 3.129662191122791e-01 -4.313519462583834e-01 3.124730257492697e-01
-1.208417124746190e+00 -4.334374573713053e-01 3.145064606437721e-01 -4.326628799541916e-01 3.140935721056879e-01
-1.198417124746190e+00 -4.346750937613810e-01 3.160500382149205e-01 -4.339612460488311e-01 3.157119197931379e-01
-1.188417124746190e+00 -4.359060846358063e-01 3.175976642042740e-01 -4.352470950446641e-01 3.173280954409891e-01
-1.178417124746190e+00 -4.371309348522611e-01 3.191500997465714e-01 -4.365204767065518e-01 3.189421254188826e-01
-1.168417124746190e+00 -4.383501443458716e-01 3.207081238522228e-01 -4.377814400723627e-01 3.205540358413113e-01
-1.158417124746190e+00 -4.395641742343175e-01 3.222724900545783e-01 -4.390300334632644e-01 3.221638525721158e-01
-1.148417124746190e+00 -4.407734043054716e-01 3.238438696361551e-01 -4.402663044938029e-01 3.237716012288999e-01
-1.138417124746190e+00 -4.419780830784937e-01 3.254227822268529e-01 -4.414903000817735e-01 3.253773071873662e-01
-1.128417124746190e+00 -4.431782736506978e-01 3.270095173119214e-01 -4.427020664578885e-01 3.269809955855732e-01
-1.118417124746190e+00 -4.443738010529418e-01 3.286040537977154e-01 -4.439016491752456e-01 3.285826913281159e-01
-1.108417124746190e+00 -4.455642093259407e-01 3.302059886424381e-01 -4.450890931186030e-01 3.301824190902335e-01
-1.098417124746190e+00 -4.467487381089832e-01 3.318144884730665e-01 -4.462644425134603e-01 3.317802033218420e-01
-1.088417124746190e+00 -4.479263281041944e-01 3.334282784851906e-01 -4.474277409349589e-01 3.333760682514973e-01
-1.078417124746190e+00 -4.490956614926299e-01 3.350456793541767e-01 -4.485790313165931e-01 3.349700378902870e-01
-1.068417124746190e+00 -4.502552372445474e-01 3.366646950416251e-01 -4.497183559587477e-01 3.365621360356543e-01
-1.058417124746190e+00 -4.514034735869996e-01 3.382831437212364e-01 -4.508457565370586e-01 3.381523862751565e-01
-1.048417124746190e+00 -4.525388230660245e-01 3.398988137439547e-01 -4.519612741106029e-01 3.397408119901562e-01
-1.038417124746190e+00 -4.536598822077861e-01 3.415096203046931e-01 -4.530649491299212e-01 3.413274363594503e-01
-1.028417124746190e+00 -4.547654791468477e-01 3.431137386735704e-01 -4.541568214448761e-01 3.429122823628351e-01
-1.018417124746190e+00 -4.558547282342923e-01 3.447096963535085e-01 -4.552369303123495e-01 3.444953727846121e-01
-1.008417124746190e+00 -4.569270484021366e-01 3.462964167094582e-01 -4.563053144037854e-01 3.460767302170323e-01
-9.984171247461902e-01 -4.579821492753100e-01 3.478732168404938e-01 -4.573620118125743e-01 3.476563770636836e-01
-9.884171247461901e-01 -4.590199937435933e-01 3.494397698030206e-01 -4.584070600612919e-01 3.492343355428201e-01
-9.784171247461901e-01 -4.600407473194921e-01 3.509960445284304e-01 -4.594404961087854e-01 3.508106276906361e-01
-9.684171247461901e-01 -4.610447236633307e-01 3.525422363590617e-01 -4.604623563571197e-01 3.523852753644856e-01
-9.584171247461901e-01 -4.620323332623706e-01 3.540786984169584e-01 -4.614726766583783e-01 3.539583002460481e-01
-9.484171247461901e-01 -4.630040394853775e-01 3.556058804872603e-01 -4.624714923213282e-01 3.555297238444426e-01
-9.384171247461901e-01 -4.639603238224213e-01 3.571242788086507e-01 -4.634588381179476e-01 3.570995674992898e-01
-9.284171247461901e-01 -4.649016603822750e-01 3.586343976547245e-01 -4.644347482898206e-01 3.586678523837257e-01
-9.184171247461901e-01 -4.658284986778042e-01 3.601367219764961e-01 -4.653992565544019e-01 3.602345995073654e-01
-9.084171247461903e-01 -4.667412532483243e-01 3.616316995292846e-01 -4.663523961111523e-01 3.617998297192195e-01
-8.984171247461903e-01 -4.676402985674931e-01 3.631197306101960e-01 -4.672941996475517e-01 3.633635637105646e-01
-8.884171247461903e-01 -4.685259678048712e-01 3.646011635744726e-01 -4.682246993449859e-01 3.649258220177665e-01
-8.784171247461903e-01 -4.693985542303866e-01 3.660762945164442e-01 -4.691439268845162e-01 3.664866250250610e-01
-8.684171247461903e-01 -4.702583142982250e-01 3.675453697840040e-01 -4.700519134525281e-01 3.680459929672892e-01
-8.584171247461903e-01 -4.711054716788023e-01 3.690085902803834e-01 -4.709486897462661e-01 3.696039459325922e-01
-8.484171247461902e-01 -4.727514756971108e-01 3.718980129612490e-01 -4.718342859792554e-01 3.711605038650617e-01
-8.384171247461902e-01 -4.735733270974299e-01 3.733654773205020e-01 -4.727087318866103e-01 3.727156865673529e-01
-8.284171247461902e-01 -4.743871240090502e-01 3.748351117449424e-01 -4.735720567302354e-01 3.742695137032548e-01
-8.184171247461900e-01 -4.751929882711484e-01 3.763072351574189e-01 -4.744242893039187e-01 3.758220048002237e-01
-8.084171247461902e-01 -4.759910667114294e-01 3.777822282711416e-01 -4.752654579383200e-01 3.773731792518767e-01
-7.984171247461900e-01 -4.767815287533684e-01 3.792605326627165e-01 -4.760955905058568e-01 3.789230563204514e-01
-7.884171247461902e-01 -4.775645622003276e-01 3.807426462815778e-01 -4.769147144254874e-01 3.804716551392247e-01
-7.784171247461904e-01 -4.783403667528658e-01 3.822291142309721e-01 -4.777228566673972e-01 3.820189947149003e-01
-7.684171247461902e-01 -4.791091448004657e-01 3.837205135103251e-01 -4.785200437575849e-01 3.835650939299591e-01
-7.584171247461904e-01 -4.798710890820644e-01 3.852174303830365e-01 -4.793063017823557e-01 3.851099715449766e-01
-7.484171247461902e-01 -4.806263669759948e-01 3.867204292327865e-01 -4.800816563927188e-01 3.866536462009070e-01
-7.384171247461904e-01 -4.813751015095445e-01 3.882300123270971e-01 -4.808461328086933e-01 3.881961364213349e-01
-7.284171247461901e-01 -4.821173497132556e-01 3.897465709523533e-01 -4.815997558235232e-01 3.897374606146955e-01
-7.184171247461903e-01 -4.828530796933999e-01 3.912703300014835e-01 -4.823425498078057e-01 3.912776370764640e-01
-7.084171247461901e-01 -4.835821486961902e-01 3.928012902297312e-01 -4.830745387135278e-01 3.928166839913143e-01
-6.984171247461903e-01 -4.843042853229390e-01 3.943391747578945e-01 -4.837957460780216e-01 3.943546194352497e-01
-6.884171247461901e-01 -4.850190796442660e-01 3.958833884114955e-01 -4.845061950278326e-01 3.958914613777022e-01
-6.784171247461903e-01 -4.857259848989405e-01 3.974329993044501e-01 -4.852059082825060e-01 3.974272276836062e-01
-6.684171247461901e-01 -4.864243334430354e-01 3.989867508517749e-01 -4.858949081582922e-01 3.989619361154436e-01
-6.584171247461903e-01 -4.871133675592325e-01 4.005431086553263e-01 -4.865732165717700e-01 4.004956043352622e-01
-6.484171247461901e-01 -4.877922829498392e-01 4.021003407882655e-01 -4.872408550433948e-01 4.020282499066677e-01
-6.384171247461903e-01 -4.884602799242724e-01 4.036566232358211e-01 -4.878978447009656e-01 4.035598902967904e-01
-6.284171247461900e-01 -4.891166153476322e-01 4.052101566344936e-01 -4.885442062830181e-01 4.050905428782272e-01
-6.184171247461903e-01 -4.897606480522397e-01 4.067592778816759e-01 -4.891799601421431e-01 4.066202249309580e-01
-6.084171247461900e-01 -4.903918718051922e-01 4.083025515676579e-01 -4.898051262482295e-01 4.081489536442405e-01
-5.984171247461902e-01 -4.910099326111332e-01 4.098388309844501e-01 -4.904197241916371e-01 4.096767461184796e-01
-5.884171247461900e-01 -4.916146302284139e-01 4.113672850041626e-01 -4.910237731862960e-01 4.112036193670749e-01
-5.784171247461902e-01 -4.922059063879159e-01 4.128873933579427e-01 -4.916172920727371e-01 4.127295903182461e-01
-5.684171247461900e-01 -4.927838237570687e-01 4.143989172439693e-01 -4.922002993210537e-01 4.142546758168379e-01
-5.584171247461902e-01 -4.933485400767209e-01 4.159018541473193e-01 -4.927728130337932e-01 4.157788926261017e-01
-5.484171247461900e-01 -4.939002813694858e-01 4.173963855354632e-01 -4.933348509487849e-01 4.173022574294583e-01
-5.384171247461902e-01 -4.944393170886580e-01 4.188828244622175e-01 -4.938864304418982e-01 4.188247868322403e-01
-5.284171247461900e-01 -4.949659389348210e-01 4.203615679069617e-01 -4.944275685297388e-01 4.203464973634148e-01
-5.184171247461902e-01 -4.954804440733382e-01 4.218330565354527e-01 -4.949582818722794e-01 4.218674054772875e-01
-5.084171247461904e-01 -4.959831227595969e-01 4.232977428518194e-01 -4.954785867754272e-01 4.233875275551872e-01
-4.984171247461902e-01 -4.964742499310245e-01 4.247560675305362e-01 -4.959884991935300e-01 4.249068799071337e-01
-4.884171247461904e-01 -4.969540801075910e-01 4.262084430294207e-01 -4.964880347318198e-01 4.264254787734869e-01
-4.784171247461901e-01 -4.974228448875999e-01 4.276552432761827e-01 -4.969772086487970e-01 4.279433403265796e-01
-4.684171247461903e-01 -4.978807523689838e-01 4.290967981662012e-01 -4.974560358585538e-01 4.294604806723324e-01
-4.584171247461901e-01 -4.983279879189645e-01 4.305333917017147e-01 -4.979245309330403e-01 4.309769158518550e-01
-4.484171247461903e-01 -4.987647158235075e-01 4.319652627647638e-01 -4.983827081042709e-01 4.324926618430279e-01
-4.384171247461901e-01 -4.991910814534235e-01 4.333926076983224e-01 -4.988305812664739e-01 4.340077345620720e-01
