# param.mu, -tC, rho1, E_exact*2/z, rho_exact

-4.384171247461901e-01 -4.989220108088275e-01 4.340166294926255e-01 -4.988305812664739e-01 4.340077345620720e-01
-4.284171247461903e-01 -4.993622820278302e-01 4.355402652859987e-01 -4.992681639781847e-01 4.355221498651015e-01
-4.184171247461901e-01 -4.997909947632533e-01 4.370590928955018e-01 -4.996954694642837e-01 4.370359235496634e-01
-4.084171247461903e-01 -5.002075560406920e-01 4.385706071951564e-01 -5.001125106179775e-01 4.385490713562608e-01
-3.984171247461901e-01 -5.006118877222190e-01 4.400739904057524e-01 -5.005193000027268e-01 4.400616089698657e-01
-3.884171247461903e-01 -5.010042516215535e-01 4.415696505464918e-01 -5.009158498541202e-01 4.415735520214152e-01
-3.784171247461900e-01 -5.013850383785878e-01 4.430585455871262e-01 -5.013021720816945e-01 4.430849160892981e-01
-3.684171247461903e-01 -5.017546253080184e-01 4.445416801628199e-01 -5.016782782707021e-01 4.445957167008245e-01
-3.584171247461900e-01 -5.021133146453387e-01 4.460198551626599e-01 -5.020441796838278e-01 4.461059693336885e-01
-3.484171247461902e-01 -5.025158138763636e-01 4.477281125923560e-01 -5.023998872628519e-01 4.476156894174148e-01
-3.384171247461900e-01 -5.028532268203721e-01 4.492042876019685e-01 -5.027454116302655e-01 4.491248923347963e-01
-3.284171247461902e-01 -5.031817334087043e-01 4.506837698213233e-01 -5.030807630908313e-01 4.506335934233197e-01
-3.184171247461900e-01 -5.035014417487848e-01 4.521673939637979e-01 -5.034059516330988e-01 4.521418079765810e-01
-3.084171247461902e-01 -5.038124909887277e-01 4.536562518734314e-01 -5.037209869308672e-01 4.536495512456893e-01
-2.984171247461900e-01 -5.041150013875637e-01 4.551514827740964e-01 -5.040258783446009e-01 4.551568384406632e-01
-2.884171247461902e-01 -5.044089861670829e-01 4.566538218218857e-01 -5.043206349227962e-01 4.566636847318141e-01
-2.784171247461900e-01 -5.046942426238354e-01 4.581629417795747e-01 -5.046052654033003e-01 4.581701052511241e-01
-2.684171247461902e-01 -5.049702870677185e-01 4.596768958804067e-01 -5.048797782145822e-01 4.596761150936110e-01
-2.584171247461904e-01 -5.052364222695799e-01 4.611922029613061e-01 -5.051441814769572e-01 4.611817293186881e-01
-2.484171247461902e-01 -5.054919511838931e-01 4.627048344518823e-01 -5.053984830037640e-01 4.626869629515135e-01
-2.384171247461904e-01 -5.057364097238004e-01 4.642115631124942e-01 -5.056426903024970e-01 4.641918309843324e-01
-2.284171247461901e-01 -5.059696618448001e-01 4.657107560004806e-01 -5.058768105758907e-01 4.656963483778109e-01
-2.184171247461903e-01 -5.061918329224888e-01 4.672022742549873e-01 -5.061008507229594e-01 4.672005300623648e-01
-2.084171247461901e-01 -5.064031764494389e-01 4.686868679748025e-01 -5.063148173399925e-01 4.687043909394775e-01
-1.984171247461903e-01 -5.066039643832866e-01 4.701655711811928e-01 -5.065187167215035e-01 4.702079458830155e-01
-1.884171247461901e-01 -5.067944299953561e-01 4.716393244995635e-01 -5.067125548611354e-01 4.717112097405335e-01
-1.784171247461903e-01 -5.069747520647463e-01 4.731088191178040e-01 -5.068963374525214e-01 4.732141973345775e-01
-1.684171247461901e-01 -5.071715833486832e-01 4.748105473833527e-01 -5.070700698901004e-01 4.747169234639785e-01
-1.584171247461903e-01 -5.073313900882399e-01 4.762818015440638e-01 -5.072337572698922e-01 4.762194029051425e-01
-1.484171247461901e-01 -5.074819764966586e-01 4.777569789998420e-01 -5.073874043902249e-01 4.777216504133365e-01
-1.384171247461903e-01 -5.076233466139989e-01 4.792369847506156e-01 -5.075310157524219e-01 4.792236807239663e-01
-1.284171247461900e-01 -5.077554968308918e-01 4.807229100432411e-01 -5.076645955614444e-01 4.807255085538535e-01
-1.184171247461903e-01 -5.078783872558400e-01 4.822157440870433e-01 -5.077881477264926e-01 4.822271486025054e-01
-1.084171247461900e-01 -5.079919069365578e-01 4.837158441847800e-01 -5.079016758615619e-01 4.837286155533829e-01
-9.841712474619024e-02 -5.080958518111883e-01 4.852222842274448e-01 -5.080051832859589e-01 4.852299240751636e-01
-8.841712474619001e-02 -5.081899451649067e-01 4.867324922576259e-01 -5.080986730247735e-01 4.867310888230014e-01
-7.841712474619023e-02 -5.082739135857191e-01 4.882426761574023e-01 -5.081821478093099e-01 4.882321244397839e-01
-6.841712474618999e-02 -5.083475817770332e-01 4.897490225207904e-01 -5.082556100774748e-01 4.897330455573866e-01
-5.841712474619021e-02 -5.084109208600297e-01 4.912489050695433e-01 -5.083190619741239e-01 4.912338667979246e-01
-4.841712474618998e-02 -5.084640243518644e-01 4.927413307005915e-01 -5.083725053513669e-01 4.927346027750016e-01
-3.841712474619019e-02 -5.085070458333992e-01 4.942265940324128e-01 -5.084159417688305e-01 4.942352680949582e-01
-2.841712474618996e-02 -5.085401441943135e-01 4.957056337268857e-01 -5.084493724938801e-01 4.957358773581161e-01
-1.841712474619017e-02 -5.085634555569507e-01 4.971795038852826e-01 -5.084727985017986e-01 4.972364451600249e-01
-8.417124746190385e-03 -5.085770874731700e-01 4.986490845822770e-01 -5.084862204759267e-01 4.987369860927034e-01
1.582875253809846e-03 -5.085808799623092e-01 5.003487107043597e-01 -5.084896388077583e-01 5.002375147458838e-01
1.158287525380963e-02 -5.085738135493058e-01 5.018157265002116e-01 -5.084830535969966e-01 5.017380457082522e-01
2.158287525380986e-02 -5.085571274304844e-01 5.032865859597698e-01 -5.084664646515682e-01 5.032385935686923e-01
3.158287525380965e-02 -5.085307306908697e-01 5.047619858262162e-01 -5.084398714875956e-01 5.047391729175250e-01
4.158287525380988e-02 -5.084945070004849e-01 5.062428792397262e-01 -5.084032733293296e-01 5.062397983477529e-01
5.158287525380967e-02 -5.084483115614681e-01 5.077303263454558e-01 -5.083566691090374e-01 5.077404844563016e-01
6.158287525380990e-02 -5.083919828068235e-01 5.092251295290497e-01 -5.083000574668527e-01 5.092412458452639e-01
7.158287525380969e-02 -5.083253792043709e-01 5.107272421123359e-01 -5.082334367505822e-01 5.107420971231443e-01
8.158287525380992e-02 -5.082484400029257e-01 5.122351615955163e-01 -5.081568050154702e-01 5.122430529061065e-01
9.158287525380970e-02 -5.081612410204848e-01 5.137457929043827e-01 -5.080701600239234e-01 5.137441278192197e-01
1.015828752538099e-01 -5.080639971958091e-01 5.152551791461303e-01 -5.079734992451922e-01 5.152453364977103e-01
1.115828752538097e-01 -5.079569936494308e-01 5.167598118600415e-01 -5.078668198550115e-01 5.167466935882135e-01
1.215828752538100e-01 -5.078404898798352e-01 5.182576387172606e-01 -5.077501187351979e-01 5.182482137500282e-01
1.315828752538097e-01 -5.077146600794256e-01 5.197482039859679e-01 -5.076233924732071e-01 5.197499116563753e-01
1.415828752538100e-01 -5.075795891629872e-01 5.212321350905312e-01 -5.074866373616467e-01 5.212518019956592e-01
1.515828752538098e-01 -5.074353018394901e-01 5.227104994910620e-01 -5.073398493977487e-01 5.227538994727309e-01
1.615828752538100e-01 -5.072817967256227e-01 5.241843498479281e-01 -5.071830242827976e-01 5.242562188101578e-01
1.715828752538098e-01 -5.071190714907117e-01 5.256545054027409e-01 -5.070161574215174e-01 5.257587747494951e-01
1.815828752538100e-01 -5.069187551584670e-01 5.273559562400250e-01 -5.068392439214146e-01 5.272615820525630e-01
1.915828752538098e-01 -5.067352380497698e-01 5.288267410819838e-01 -5.066522785920783e-01 5.287646555027276e-01
2.015828752538100e-01 -5.065415265832623e-01 5.303019735234247e-01 -5.064552559444377e-01 5.302680099061877e-01
2.115828752538098e-01 -5.063374246971581e-01 5.317824304756555e-01 -5.062481701899745e-01 5.317716600932659e-01
2.215828752538100e-01 -5.061226836056877e-01 5.332691080307694e-01 -5.060310152398928e-01 5.332756209197059e-01
2.315828752538098e-01 -5.058970285351547e-01 5.347630032743429e-01 -5.058037847042446e-01 5.347799072679750e-01
2.415828752538101e-01 -5.056602324237887e-01 5.362646578751896e-01 -5.055664718910101e-01 5.362845340485739e-01
2.515828752538098e-01 -5.054122390942339e-01 5.377735131997209e-01 -5.053190698051342e-01 5.377895162013510e-01
2.615828752538096e-01 -5.051532876104655e-01 5.392874030768401e-01 -5.050615711475178e-01 5.392948686968261e-01
2.715828752538099e-01 -5.048839347235908e-01 5.408027192510627e-01 -5.047939683139636e-01 5.408006065375193e-01
2.815828752538097e-01 -5.046049055204581e-01 5.423154586003603e-01 -5.045162533940764e-01 5.423067447592872e-01
2.915828752538099e-01 -5.043168471083155e-01 5.438225590452331e-01 -5.042284181701161e-01 5.438132984326683e-01
3.015828752538097e-01 -5.040201537387681e-01 5.453226187011735e-01 -5.039304541158075e-01 5.453202826642348e-01
3.115828752538099e-01 -5.037149488139050e-01 5.468157215154170e-01 -5.036223523950994e-01 5.468277125979548e-01
3.215828752538097e-01 -5.034011736311957e-01 5.483027949955532e-01 -5.033041038608791e-01 5.483356034165610e-01
3.315828752538099e-01 -5.030786942247644e-01 5.497849997138753e-01 -5.029756990536381e-01 5.498439703429294e-01
3.415828752538097e-01 -5.027473775818631e-01 5.512633591746320e-01 -5.026371282000909e-01 5.513528286414683e-01
3.515828752538099e-01 -5.023522982888349e-01 5.529724929701427e-01 -5.022883812117431e-01 5.528621936195162e-01
3.615828752538097e-01 -5.020009266206796e-01 5.544475991592638e-01 -5.019294476834132e-01 5.543720806287484e-01
3.715828752538100e-01 -5.016388147855779e-01 5.559272740445382e-01 -5.015603168917028e-01 5.558825050665975e-01
3.815828752538097e-01 -5.012657190647209e-01 5.574121332879465e-01 -5.011809777934182e-01 5.573934823776816e-01
3.915828752538100e-01 -5.008813106125617e-01 5.589030563407409e-01 -5.007914190239401e-01 5.589050280552447e-01
4.015828752538098e-01 -5.004851978200886e-01 5.604010714099080e-01 -5.003916288955438e-01 5.604171576426086e-01
4.115828752538100e-01 -5.000770112824776e-01 5.619070289647015e-01 -4.999815953956663e-01 5.619298867346375e-01
4.215828752538098e-01 -4.996565725274965e-01 5.634210228331089e-01 -4.995613061851223e-01 5.634432309792136e-01
4.315828752538100e-01 -4.992241103335693e-01 5.649417245292463e-01 -4.991307485962675e-01 5.649572060787260e-01
4.415828752538098e-01 -4.987803868653812e-01 5.664661122647670e-01 -4.986899096311062e-01 5.664718277915726e-01
4.515828752538100e-01 -4.983265648152436e-01 5.679900958252814e-01 -4.982387759593485e-01 5.679871119336755e-01
4.615828752538098e-01 -4.978638234500059e-01 5.695098786862035e-01 -4.977773339164098e-01 5.695030743800097e-01
4.715828752538100e-01 -4.973929777069217e-01 5.710231407698221e-01 -4.973055695013562e-01 5.710197310661477e-01
4.815828752538098e-01 -4.969143433275797e-01 5.725293091816754e-01 -4.968234683747935e-01 5.725370979898160e-01
4.915828752538101e-01 -4.964278464843535e-01 5.740290488712304e-01 -4.963310158566996e-01 5.740551912124703e-01
5.015828752538098e-01 -4.959332208373887e-01 5.755235507966439e-01 -4.958281969241988e-01 5.755740268608814e-01
5.115828752538096e-01 -4.954301683569627e-01 5.770140084127434e-01 -4.953149962092786e-01 5.770936211287423e-01
5.215828752538099e-01 -4.949184489648799e-01 5.785013585412550e-01 -4.947913979964459e-01 5.786139902782884e-01
5.315828752538097e-01 -4.943147669573706e-01 5.802207980134797e-01 -4.942573862203261e-01 5.801351506419344e-01
5.415828752538099e-01 -4.937815186021851e-01 5.817098047990142e-01 -4.937129444631970e-01 5.816571186239311e-01
5.515828752538097e-01 -4.932365769407443e-01 5.832041997943871e-01 -4.931580559524657e-01 5.831799107020365e-01
5.615828752538099e-01 -4.926795491626915e-01 5.847047610802492e-01 -4.925927035580803e-01 5.847035434292081e-01
5.715828752538097e-01 -4.921099376705746e-01 5.862124881781383e-01 -4.920168697898786e-01 5.862280334353117e-01
5.815828752538099e-01 -4.915272260333482e-01 5.877283623236310e-01 -4.914305367948721e-01 5.877533974288516e-01
5.915828752538097e-01 -4.909310802644368e-01 5.892528382983009e-01 -4.908336863544664e-01 5.892796521987177e-01
6.015828752538099e-01 -4.903216518818822e-01 5.907851320632244e-01 -4.902262998816136e-01 5.908068146159552e-01
6.115828752538097e-01 -4.896998316238390e-01 5.923226976342185e-01 -4.896083584178967e-01 5.923349016355536e-01
6.215828752538100e-01 -4.890671897074251e-01 5.938615098450055e-01 -4.889798426305490e-01 5.938639302982579e-01
6.315828752538097e-01 -4.884254938102545e-01 5.953973242385735e-01 -4.883407328094000e-01 5.953939177324002e-01
6.415828752538100e-01 -4.877760921943552e-01 5.969271372510090e-01 -4.876910088637531e-01 5.969248811557553e-01
6.515828752538098e-01 -4.871195926456779e-01 5.984498330330366e-01 -4.870306503191919e-01 5.984568378774177e-01
6.615828752538100e-01 -4.864559525649401e-01 5.999658392577726e-01 -4.863596363143116e-01 5.999898052997024e-01
6.715828752538098e-01 -4.857847711987451e-01 6.014763606983192e-01 -4.856779455973786e-01 6.015238009200701e-01
6.815828752538100e-01 -4.851055587883956e-01 6.029827297205796e-01 -4.849855565229140e-01 6.030588423330772e-01
6.915828752538098e-01 -4.844178968921938e-01 6.044860485155209e-01 -4.842824470482001e-01 6.045949472323493e-01
7.015828752538100e-01 -4.836118486608381e-01 6.062214651942702e-01 -4.835685947297090e-01 6.061321334125829e-01
7.115828752538098e-01 -4.829028482293558e-01 6.077251958162887e-01 -4.828439767194544e-01 6.076704187715710e-01
7.215828752538100e-01 -4.821812435030627e-01 6.092347583991616e-01 -4.821085697612592e-01 6.092098213122581e-01
7.315828752538098e-01 -4.814465674574133e-01 6.107508884078637e-01 -4.813623501869446e-01 6.107503591448209e-01
7.415828752538101e-01 -4.806982083104406e-01 6.122745749467153e-01 -4.806052939124335e-01 6.122920504887789e-01
7.515828752538098e-01 -4.799355060087139e-01 6.138068521511939e-01 -4.798373764337707e-01 6.138349136751322e-01
7.615828752538096e-01 -4.791580015571058e-01 6.153483058034607e-01 -4.790585728230564e-01 6.153789671485314e-01
7.715828752538099e-01 -4.783658398065818e-01 6.168983191907039e-01 -4.782688577242909e-01 6.169242294694759e-01
7.815828752538097e-01 -4.775601438051097e-01 6.184544300400888e-01 -4.774682053491312e-01 6.184707193165436e-01
7.915828752538099e-01 -4.767429913751955e-01 6.200124888622480e-01 -4.766565894725565e-01 6.200184554886538e-01
8.015828752538097e-01 -4.759167874767011e-01 6.215679367408713e-01 -4.758339834284400e-01 6.215674569073606e-01
8.115828752538099e-01 -4.750833907851227e-01 6.231174452877491e-01 -4.750003601050269e-01 6.231177426191818e-01
8.215828752538097e-01 -4.742436280026955e-01 6.246597309416353e-01 -4.741556919403168e-01 6.246693317979607e-01
8.315828752538099e-01 -4.733974050101508e-01 6.261952339915683e-01 -4.732999509173459e-01 6.262222437472623e-01
8.415828752538097e-01 -4.725441235550579e-01 6.277252746288481e-01 -4.724331085593733e-01 6.277764979028063e-01
8.515828752538099e-01 -4.716830675378167e-01 6.292513207754646e-01 -4.715551359249612e-01 6.293321138349370e-01
8.615828752538097e-01 -4.708136298693779e-01 6.307745838497042e-01 -4.706660036029550e-01 6.308891112511290e-01
8.715828752538100e-01 -4.697989554003210e-01 6.325306587706678e-01 -4.697656817073549e-01 6.324475099985329e-01
8.815828752538097e-01 -4.689072934085828e-01 6.340553291705618e-01 -4.688541398720821e-01 6.340073300665585e-01
8.915828752538100e-01 -4.680018109182477e-01 6.355865391048353e-01 -4.679313472456338e-01 6.355685915894993e-01
9.015828752538098e-01 -4.670819164646379e-01 6.371250726522277e-01 -4.669972724856266e-01 6.371313148491979e-01
9.115828752538100e-01 -4.661468403644842e-01 6.386719731909549e-01 -4.660518837532260e-01 6.386955202777523e-01
9.215828752538098e-01 -4.651957818135817e-01 6.402282906549850e-01 -4.650951487074588e-01 6.402612284602672e-01
9.315828752538100e-01 -4.642282714877447e-01 6.417944978886688e-01 -4.641270344994078e-01 6.418284601376454e-01
9.415828752538098e-01 -4.632447280910581e-01 6.433696344305275e-01 -4.631475077662841e-01 6.433972362094281e-01
9.515828752538100e-01 -4.622469079928341e-01 6.449506714886989e-01 -4.621565346253765e-01 6.449675777366800e-01
9.615828752538098e-01 -4.612377205578501e-01 6.465329051467816e-01 -4.611540806678756e-01 6.465395059449183e-01
9.715828752538100e-01 -4.602202381307142e-01 6.481115695478604e-01 -4.601401109525671e-01 6.481130422270952e-01
9.815828752538098e-01 -4.591965559978058e-01 6.496835830594677e-01 -4.591145899993961e-01 6.496882081466239e-01
9.915828752538101e-01 -4.581673398155509e-01 6.512481504050536e-01 -4.580774817828961e-01 6.512650254404584e-01
1.001582875253810e+00 -4.571321507882514e-01 6.528061636036172e-01 -4.570287497254813e-01 6.528435160222246e-01
1.011582875253810e+00 -4.560900498360779e-01 6.543592234372058e-01 -4.559683566906002e-01 6.544237019854013e-01
1.021582875253810e+00 -4.550400705735421e-01 6.559089099748262e-01 -4.548962649757453e-01 6.560056056065583e-01
1.031582875253810e+00 -4.539814601811547e-01 6.574564325985178e-01 -4.538124363053184e-01 6.575892493486459e-01
1.041582875253810e+00 -4.527497715009265e-01 6.592386544101770e-01 -4.527168318233472e-01 6.591746558643452e-01
1.051582875253810e+00 -4.516655440898696e-01 6.607917686935562e-01 -4.516094120860497e-01 6.607618479994702e-01
1.061582875253810e+00 -4.505657915406549e-01 6.623525079248415e-01 -4.504901370542437e-01 6.623508487964345e-01
1.071582875253810e+00 -4.494496898090507e-01 6.639218305945982e-01 -4.493589660855994e-01 6.639416814977729e-01
1.081582875253810e+00 -4.483162486335722e-01 6.655008909282430e-01 -4.482158579267284e-01 6.655343695497293e-01
1.091582875253810e+00 -4.471646282527228e-01 6.670905953937526e-01 -4.470607707051087e-01 6.671289366059023e-01
1.101582875253810e+00 -4.459947681680252e-01 6.686907580491397e-01 -4.458936619208413e-01 6.687254065309610e-01
1.111582875253810e+00 -4.448081329626561e-01 6.702991424451701e-01 -4.447144884382344e-01 6.703238034044204e-01
1.121582875253810e+00 -4.436079364087172e-01 6.719112512511382e-01 -4.435232064772110e-01 6.719241515244893e-01
1.131582875253810e+00 -4.423982376826536e-01 6.735216220903251e-01 -4.423197716045373e-01 6.735264754119834e-01
1.141582875253810e+00 -4.411823252536275e-01 6.751259931197360e-01 -4.411041387248677e-01 6.751307998143107e-01
1.151582875253810e+00 -4.399616607183355e-01 6.767226285885214e-01 -4.398762620716006e-01 6.767371497095270e-01
1.161582875253810e+00 -4.387360013864199e-01 6.783120541779173e-01 -4.386360951975440e-01 6.783455503104672e-01
1.171582875253810e+00 -4.375041857875965e-01 6.798959560184241e-01 -4.373835909653845e-01 6.799560270689489e-01
1.181582875253810e+00 -4.362648718148638e-01 6.814761945025107e-01 -4.361187015379547e-01 6.815686056800565e-01
1.191582875253810e+00 -4.350169531162059e-01 6.830542721534126e-01 -4.348413783682976e-01 6.831833120864992e-01
1.201582875253810e+00 -4.335707351380226e-01 6.848670221152195e-01 -4.335515721895203e-01 6.848001724830525e-01
1.211582875253810e+00 -4.322969638090877e-01 6.864497548757149e-01 -4.322492330044350e-01 6.864192133210824e-01
1.221582875253810e+00 -4.310060173682963e-01 6.880409168213092e-01 -4.309343100749795e-01 6.880404613131494e-01
1.231582875253810e+00 -4.296969435901340e-01 6.896414818895515e-01 -4.296067519114143e-01 6.896639434377032e-01
1.241582875253810e+00 -4.283685556140999e-01 6.912526766023772e-01 -4.282665062612939e-01 6.912896869438613e-01
1.251582875253810e+00 -4.270198039986072e-01 6.928755247849598e-01 -4.269135200981999e-01 6.929177193562779e-01
1.261582875253810e+00 -4.256505761652411e-01 6.945099054478990e-01 -4.255477396102387e-01 6.945480684801070e-01
1.271582875253809e+00 -4.242627002582532e-01 6.961534129412230e-01 -4.241691101882927e-01 6.961807624060548e-01
1.281582875253810e+00 -4.228602840746332e-01 6.978010473739952e-01 -4.227775764140233e-01 6.978158295155307e-01
1.291582875253810e+00 -4.214485038469229e-01 6.994467195521242e-01 -4.213730820476180e-01 6.994532984858944e-01
1.301582875253810e+00 -4.200314168930116e-01 7.010858134171566e-01 -4.199555700152744e-01 7.010931982958037e-01
1.311582875253809e+00 -4.186106119920178e-01 7.027166754614845e-01 -4.185249823964217e-01 7.027355582306637e-01
1.321582875253810e+00 -4.171854996684247e-01 7.043401755808231e-01 -4.170812604106638e-01 7.043804078881792e-01
1.331582875253810e+00 -4.157544254816251e-01 7.059583593675082e-01 -4.156243444044485e-01 7.060277771840149e-01
1.341582875253810e+00 -4.143156280745379e-01 7.075733329799669e-01 -4.141541738374470e-01 7.076776963575634e-01
1.351582875253809e+00 -4.128677323560294e-01 7.091867128392468e-01 -4.126706872686452e-01 7.093301959778232e-01
1.361582875253810e+00 -4.111945835999283e-01 7.110366404482519e-01 -4.111738223421337e-01 7.109853069493918e-01
1.371582875253810e+00 -4.097163939570471e-01 7.126585035868126e-01 -4.096635157725966e-01 7.126430605185705e-01
1.381582875253810e+00 -4.082185765495252e-01 7.142901982160252e-01 -4.081397033304839e-01 7.143034882795921e-01
1.391582875253810e+00 -4.066998615891814e-01 7.159329019488252e-01 -4.066023198268703e-01 7.159666221809645e-01
1.401582875253810e+00 -4.051587987304488e-01 7.175879527157774e-01 -4.050512990979844e-01 7.176324945319383e-01
1.411582875253810e+00 -4.035944579598147e-01 7.192560989976912e-01 -4.034865739894077e-01 7.193011380091000e-01
1.421582875253810e+00 -4.020076962230253e-01 7.209361841430543e-01 -4.019080763399320e-01 7.209725856630922e-01
1.431582875253810e+00 -4.004023018917683e-01 7.226240124257971e-01 -4.003157369650696e-01 7.226468709254633e-01
1.441582875253810e+00 -3.987845250587859e-01 7.243129407294598e-01 -3.987094856402082e-01 7.243240276156506e-01
1.451582875253810e+00 -3.971604941441878e-01 7.259966309039343e-01 -3.970892510834040e-01 7.260040899480972e-01
1.461582875253810e+00 -3.955335635974624e-01 7.276717625473801e-01 -3.954549609378022e-01 7.276870925395071e-01
1.471582875253810e+00 -3.939038071568048e-01 7.293384497245605e-01 -3.938065417536808e-01 7.293730704162404e-01
1.481582875253810e+00 -3.922693137538241e-01 7.309988149336342e-01 -3.921439189701055e-01 7.310620590218506e-01
1.491582875253810e+00 -3.906276874760115e-01 7.326554136502460e-01 -3.904670168961930e-01 7.327540942247647e-01
1.501582875253810e+00 -3.889769303563824e-01 7.343103373998944e-01 -3.887757586919677e-01 7.344492123261158e-01
1.511582875253810e+00 -3.870770947607823e-01 7.362017033934510e-01 -3.870700663488094e-01 7.361474500677199e-01
1.521582875253810e+00 -3.853954400617304e-01 7.378643440520614e-01 -3.853498606694799e-01 7.378488446402082e-01
1.531582875253810e+00 -3.836916835184569e-01 7.395380300273172e-01 -3.836150612477229e-01 7.395534336913129e-01
1.541582875253810e+00 -3.819643404839437e-01 7.412240134139064e-01 -3.818655864474248e-01 7.412612553343089e-01
1.551582875253810e+00 -3.802116488491106e-01 7.429237828330105e-01 -3.801013533813318e-01 7.429723481566173e-01
1.561582875253809e+00 -3.784324455387395e-01 7.446382147271704e-01 -3.783222778893129e-01 7.446867512285664e-01
1.571582875253810e+00 -3.766278618098538e-01 7.463659749473144e-01 -3.765282745161594e-01 7.464045041123192e-01
1.581582875253810e+00 -3.748028930561427e-01 7.481020984339957e-01 -3.747192564889146e-01 7.481256468709627e-01
1.591582875253810e+00 -3.729656534120087e-01 7.498388030812161e-01 -3.728951356937225e-01 7.498502200777682e-01
1.601582875253809e+00 -3.711236836030284e-01 7.515690341121811e-01 -3.710558226521897e-01 7.515782648256170e-01
1.611582875253810e+00 -3.692805109251970e-01 7.532896449453197e-01 -3.692012264972492e-01 7.533098227365970e-01
1.621582875253810e+00 -3.674354433196876e-01 7.550014702312852e-01 -3.673312549485224e-01 7.550449359717710e-01
1.631582875253810e+00 -3.655856029404957e-01 7.567073360962296e-01 -3.654458142871646e-01 7.567836472411194e-01
1.641582875253810e+00 -3.637278742610611e-01 7.584102194278785e-01 -3.635448093301928e-01 7.585259998136511e-01
1.651582875253810e+00 -3.615984644477723e-01 7.603497234884836e-01 -3.616281434042852e-01 7.602720375276950e-01
1.661582875253810e+00 -3.597155143388124e-01 7.620539685344530e-01 -3.596957183190439e-01 7.620218048013601e-01
1.671582875253810e+00 -3.578079770816751e-01 7.637703558979038e-01 -3.577474343397165e-01 7.637753466431729e-01
1.681582875253810e+00 -3.558743717500039e-01 7.655000144806584e-01 -3.557831901593689e-01 7.655327086628877e-01
1.691582875253810e+00 -3.539126473308736e-01 7.672445521092187e-01 -3.538028828705035e-01 7.672939370824685e-01
1.701582875253810e+00 -3.519208568976499e-01 7.690054480634541e-01 -3.518064079361178e-01 7.690590787472440e-01
1.711582875253810e+00 -3.498990147629946e-01 7.707824299654408e-01 -3.497936591601976e-01 7.708281811372314e-01
1.721582875253810e+00 -3.478516502240746e-01 7.725712989374118e-01 -3.477645286576426e-01 7.726012923786258e-01
1.731582875253810e+00 -3.457883001147509e-01 7.743636136069367e-01 -3.457189068236200e-01 7.743784612554556e-01
1.741582875253810e+00 -3.437194199510044e-01 7.761503309511821e-01 -3.436566823023464e-01 7.761597372213953e-01
1.751582875253810e+00 -3.416508481912535e-01 7.779265648688992e-01 -3.415777419552919e-01 7.779451704117342e-01
1.761582875253810e+00 -3.395823784702014e-01 7.796926874096731e-01 -3.394819708288144e-01 7.797348116554967e-01
1.771582875253810e+00 -3.375103368737196e-01 7.814520007617275e-01 -3.373692521212197e-01 7.815287124876997e-01
1.781582875253810e+00 -3.354305143606907e-01 7.832081863902245e-01 -3.352394671492537e-01 7.833269251617508e-01
1.791582875253810e+00 -3.330559910079771e-01 7.852014895623631e-01 -3.330924953140317e-01 7.851295026619679e-01
1.801582875253810e+00 -3.309483589322200e-01 7.869605266383815e-01 -3.309282140664128e-01 7.869364987162168e-01
1.811582875253809e+00 -3.288121826036258e-01 7.887337567931301e-01 -3.287464988718272e-01 7.887479678086508e-01
1.821582875253810e+00 -3.266455542002926e-01 7.905225441264455e-01 -3.265472231745714e-01 7.905639651925406e-01
1.831582875253810e+00 -3.244458809023930e-01 7.923287840707232e-01 -3.243302583615857e-01 7.923845469031773e-01
1.841582875253810e+00 -3.222110594360679e-01 7.941539333737697e-01 -3.220954737257295e-01 7.942097697708353e-01
1.851582875253809e+00 -3.199424613142289e-01 7.959966042277952e-01 -3.198427364285819e-01 7.960396914337676e-01
1.861582875253810e+00 -3.176482748225765e-01 7.978499464570148e-01 -3.175719114627893e-01 7.978743703512209e-01
1.871582875253810e+00 -3.153422442213423e-01 7.997028003238565e-01 -3.152828616139937e-01 7.997138658164350e-01
1.881582875253810e+00 -3.130360644981603e-01 8.015458719273230e-01 -3.129754474223733e-01 8.015582379696082e-01
1.891582875253810e+00 -3.107332496254034e-01 8.033765489377095e-01 -3.106495271438415e-01 8.034075478107898e-01
1.901582875253810e+00 -3.084303701183208e-01 8.051977528801948e-01 -3.083049567109492e-01 8.052618572126681e-01
1.911582875253810e+00 -3.061216611477439e-01 8.070141801575141e-01 -3.059415896935441e-01 8.071212289332140e-01
1.921582875253810e+00 -3.038021844625248e-01 8.088297869728718e-01 -3.035592772592497e-01 8.089857266281338e-01
1.931582875253810e+00 -3.011627938160135e-01 8.108846396921051e-01 -3.011578681338368e-01 8.108554148630874e-01
1.941582875253810e+00 -2.987968373763242e-01 8.127167720992060e-01 -2.987372085615632e-01 8.127303591256093e-01
1.951582875253810e+00 -2.963957358958524e-01 8.145667556025095e-01 -2.962971422655786e-01 8.146106258366796e-01
1.961582875253810e+00 -2.939563327598755e-01 8.164367604692195e-01 -2.938375104084899e-01 8.164962823618714e-01
1.971582875253810e+00 -2.914758971383236e-01 8.183285901552751e-01 -2.913581515532100e-01 8.183873970220014e-01
1.981582875253810e+00 -2.889562659237069e-01 8.202405562280370e-01 -2.888589016242167e-01 8.202840391031985e-01
1.991582875253810e+00 -2.864087142283661e-01 8.221638962004056e-01 -2.863395938693695e-01 8.221862788662988e-01
