# mu2 e0_GS e_exact e_diff
-1.99900 0.000000000000000 -0.000034793434796 0.000034793434796
-1.95942 -0.014685735533702 -0.008286902399440 0.006398833134262
-1.91983 -0.023835432003535 -0.021336006803288 0.002499425200247
-1.88025 -0.033453648935744 -0.036321612791133 0.002867963855389
-1.84066 -0.042430813157504 -0.052219467979376 0.009788654821872
-1.80108 -0.050509310901723 -0.068500273825546 0.017990962923822
-1.76150 -0.098113443818729 -0.084856969414688 0.013256474404041
-1.72191 -0.108953427140850 -0.101100431775932 0.007852995364917
-1.68233 -0.119787813413667 -0.117110109091778 0.002677704321889
-1.64274 -0.130371025556816 -0.132807726444830 0.002436700888014
-1.60316 -0.140516430377538 -0.148142163733343 0.007625733355805
-1.56357 -0.150119990041027 -0.163080271169430 0.012960281128403
-1.52399 -0.159150012488037 -0.177601057162536 0.018451044674499
-1.48441 -0.212327506677560 -0.191691890276384 0.020635616401177
-1.44482 -0.221074424512645 -0.205345952537455 0.015728471975190
-1.40524 -0.229793010101348 -0.218560495525040 0.011232514576308
-1.36565 -0.238423495347268 -0.231335625323633 0.007087870023635
-1.32607 -0.246899632592668 -0.243673443757666 0.003226188835002
-1.28649 -0.255156636301233 -0.255577434260685 0.000420797959452
-1.24690 -0.263138894733214 -0.267052018490134 0.003913123756920
-1.20732 -0.270805308509283 -0.278102233813406 0.007296925304123
-1.16773 -0.278131245772899 -0.288733497413173 0.010602251640274
-1.12815 -0.285107438750901 -0.298951433127091 0.013843994376190
-1.08856 -0.291736967400147 -0.308761744139069 0.017024776738922
-1.04898 -0.334435201238085 -0.318170119443754 0.016265081794331
-1.00940 -0.340114235969562 -0.327182165349304 0.012932070620258
-0.96981 -0.345702323356366 -0.335803355640214 0.009898967716152
-0.93023 -0.351178725156922 -0.344038995702305 0.007139729454618
-0.89064 -0.356520675301172 -0.351894197122851 0.004626478178322
-0.85106 -0.361704940563387 -0.359373860159617 0.002331080403770
-0.81148 -0.366709623520465 -0.366482662118986 0.000226961401480
-0.77189 -0.371515876460194 -0.373225050161439 0.001709173701246
-0.73231 -0.376109208854745 -0.379605237408836 0.003496028554091
-0.69272 -0.380480185296209 -0.385627201495038 0.005147016198828
-0.65314 -0.384624475319363 -0.391294684902914 0.006670209583552
-0.61355 -0.388542364499416 -0.396611196583568 0.008068832084152
-0.57397 -0.392237920850532 -0.401580014470043 0.009342093619510
-0.53439 -0.415360986736728 -0.406204188586881 0.009156798149847
-0.49480 -0.417834502781534 -0.410486544525326 0.007347958256207
-0.45522 -0.420189045585269 -0.414429687106649 0.005759358478620
-0.41563 -0.422415567092007 -0.418036004096801 0.004379562995206
-0.37605 -0.424504909150282 -0.421307669867090 0.003197239283192
-0.33647 -0.426448310498555 -0.424246648919948 0.002201661578608
-0.29688 -0.428237966857682 -0.426854699217791 0.001383267639891
-0.25730 -0.429867564538385 -0.429133375267638 0.000734189270747
-0.21771 -0.431332703132887 -0.431084030925479 0.000248672207408
-0.17813 -0.432631140522785 -0.432707821893222 0.000076681370437
-0.13854 -0.433762829263847 -0.434005707887807 0.000242878623961
