# mu2 e0_GS e_exact e_diff
-1.99900 -0.000138645365086 -0.000034793434796 0.000103851930290
-1.95942 -0.003010360701856 -0.008286902399440 0.005276541697583
-1.91983 -0.014519600311046 -0.021336006803288 0.006816406492242
-1.88025 -0.032931846892662 -0.036321612791133 0.003389765898472
-1.84066 -0.053573235346459 -0.052219467979376 0.001353767367083
-1.80108 -0.073811592181371 -0.068500273825546 0.005311318355825
-1.76150 -0.092820731895456 -0.084856969414688 0.007963762480767
-1.72191 -0.110488059242896 -0.101100431775932 0.009387627466964
-1.68233 -0.126950479425504 -0.117110109091778 0.009840370333726
-1.64274 -0.142644664315103 -0.132807726444830 0.009836937870272
-1.60316 -0.157579432411215 -0.148142163733343 0.009437268677872
-1.56357 -0.171944368189936 -0.163080271169430 0.008864097020506
-1.52399 -0.186130813639763 -0.177601057162536 0.008529756477227
-1.48441 -0.200123985515532 -0.191691890276384 0.008432095239148
-1.44482 -0.213724056153219 -0.205345952537455 0.008378103615764
-1.40524 -0.226913758119886 -0.218560495525040 0.008353262594846
-1.36565 -0.239766107724026 -0.231335625323633 0.008430482400393
-1.32607 -0.252296935404569 -0.243673443757666 0.008623491646904
-1.28649 -0.264463107323919 -0.255577434260685 0.008885673063234
-1.24690 -0.276162227916498 -0.267052018490134 0.009110209426364
-1.20732 -0.287369608039007 -0.278102233813406 0.009267374225602
-1.16773 -0.298099383257559 -0.288733497413173 0.009365885844386
-1.12815 -0.308395376652051 -0.298951433127091 0.009443943524960
-1.08856 -0.318286868959181 -0.308761744139069 0.009525124820111
-1.04898 -0.327734380159739 -0.318170119443754 0.009564260715985
-1.00940 -0.336722050939576 -0.327182165349304 0.009539885590272
-0.96981 -0.345291905382776 -0.335803355640214 0.009488549742563
-0.93023 -0.353488669208291 -0.344038995702305 0.009449673505986
-0.89064 -0.361341470182411 -0.351894197122851 0.009447273059560
-0.85106 -0.368855021308363 -0.359373860159617 0.009481161148747
-0.81148 -0.376008446933697 -0.366482662118986 0.009525784814712
-0.77189 -0.382773884206172 -0.373225050161439 0.009548834044733
-0.73231 -0.389142004282796 -0.379605237408836 0.009536766873960
-0.69272 -0.395129799265774 -0.385627201495038 0.009502597770737
-0.65314 -0.400753545449684 -0.391294684902914 0.009458860546770
-0.61355 -0.406030892386337 -0.396611196583568 0.009419695802769
-0.57397 -0.410979683994662 -0.401580014470043 0.009399669524620
-0.53439 -0.415605760592824 -0.406204188586881 0.009401572005943
-0.49480 -0.419907924596203 -0.410486544525326 0.009421380070877
-0.45522 -0.423882490600385 -0.414429687106649 0.009452803493736
-0.41563 -0.427525409003304 -0.418036004096801 0.009489404906503
-0.37605 -0.430828691488561 -0.421307669867090 0.009521021621471
-0.33647 -0.433780865936762 -0.424246648919948 0.009534217016814
-0.29688 -0.436380820712037 -0.426854699217791 0.009526121494246
-0.25730 -0.438639180827037 -0.429133375267638 0.009505805559400
-0.21771 -0.440567948600235 -0.431084030925479 0.009483917674756
-0.17813 -0.442175599085332 -0.432707821893222 0.009467777192110
-0.13854 -0.443466480800187 -0.434005707887807 0.009460772912379
-0.09896 -0.444440877417412 -0.434978454467362 0.009462422950051
-0.05938 -0.445095501248596 -0.435626634503319 0.009468866745277
-0.01979 -0.445425098928680 -0.435950629290623 0.009474469638057
0.01979 -0.445425098928680 -0.435950629290623 0.009474469638057
0.05938 -0.445095501248595 -0.435626634503319 0.009468866745277
0.09896 -0.444440877417413 -0.434978454467362 0.009462422950051
0.13854 -0.443466480800187 -0.434005707887807 0.009460772912379
0.17813 -0.442175599085331 -0.432707821893222 0.009467777192109
0.21771 -0.440567948600235 -0.431084030925479 0.009483917674756
0.25730 -0.438639180827038 -0.429133375267638 0.009505805559400
0.29688 -0.436380820712037 -0.426854699217791 0.009526121494246
0.33647 -0.433780865936763 -0.424246648919948 0.009534217016815
0.37605 -0.430828691488561 -0.421307669867090 0.009521021621471
0.41563 -0.427525409003304 -0.418036004096801 0.009489404906503
0.45522 -0.423882490600385 -0.414429687106649 0.009452803493736
0.49480 -0.419907924596203 -0.410486544525326 0.009421380070877
0.53439 -0.415605760592825 -0.406204188586881 0.009401572005944
0.57397 -0.410979683994663 -0.401580014470043 0.009399669524620
0.61355 -0.406030892386337 -0.396611196583568 0.009419695802769
0.65314 -0.400753545449684 -0.391294684902914 0.009458860546770
0.69272 -0.395129799265774 -0.385627201495038 0.009502597770736
0.73231 -0.389142004282796 -0.379605237408836 0.009536766873960
0.77189 -0.382773884206172 -0.373225050161439 0.009548834044733
0.81148 -0.376008446933697 -0.366482662118986 0.009525784814711
0.85106 -0.368855021308363 -0.359373860159617 0.009481161148747
0.89064 -0.361341470182412 -0.351894197122851 0.009447273059561
0.93023 -0.353488669208291 -0.344038995702305 0.009449673505986
0.96981 -0.345291905382776 -0.335803355640214 0.009488549742563
1.00940 -0.336722050939576 -0.327182165349304 0.009539885590272
1.04898 -0.327734380159739 -0.318170119443754 0.009564260715985
1.08856 -0.318286868959181 -0.308761744139069 0.009525124820112
1.12815 -0.308395376652051 -0.298951433127091 0.009443943524960
1.16773 -0.298099383257559 -0.288733497413173 0.009365885844385
1.20732 -0.287369608039006 -0.278102233813406 0.009267374225601
1.24690 -0.276162227916498 -0.267052018490134 0.009110209426364
1.28649 -0.264463107323919 -0.255577434260685 0.008885673063234
1.32607 -0.252296935404570 -0.243673443757666 0.008623491646904
1.36565 -0.239766107724025 -0.231335625323633 0.008430482400392
1.40524 -0.226913758119887 -0.218560495525040 0.008353262594846
1.44482 -0.213724056153218 -0.205345952537455 0.008378103615763
1.48441 -0.200123985515532 -0.191691890276384 0.008432095239148
1.52399 -0.186130813639763 -0.177601057162536 0.008529756477227
1.56357 -0.171944368189937 -0.163080271169430 0.008864097020506
1.60316 -0.157579432411216 -0.148142163733343 0.009437268677873
1.64274 -0.142644664315102 -0.132807726444830 0.009836937870272
1.68233 -0.126950479425504 -0.117110109091778 0.009840370333726
1.72191 -0.110488059242896 -0.101100431775932 0.009387627466964
1.76150 -0.092820731895456 -0.084856969414688 0.007963762480767
1.80108 -0.073811592181370 -0.068500273825546 0.005311318355824
1.84066 -0.053573235346460 -0.052219467979376 0.001353767367084
1.88025 -0.032931846892661 -0.036321612791133 0.003389765898472
1.91983 -0.014519600311046 -0.021336006803288 0.006816406492242
1.95942 -0.003010360701856 -0.008286902399440 0.005276541697583
1.99900 -0.000138645365085 -0.000034793434796 0.000103851930290
