# mu2 e0_GS e_exact e_diff
-1.99900 -0.000035788873190 -0.000034793434796 0.000000995438395
-1.95942 -0.008356831269749 -0.008286902399440 0.000069928870309
-1.91983 -0.021111300306661 -0.021336006803288 0.000224706496627
-1.88025 -0.036741514652919 -0.036321612791133 0.000419901861786
-1.84066 -0.052265789007909 -0.052219467979376 0.000046321028533
-1.80108 -0.068824439649663 -0.068500273825546 0.000324165824118
-1.76150 -0.085527401048187 -0.084856969414688 0.000670431633498
-1.72191 -0.101545229103578 -0.101100431775932 0.000444797327646
-1.68233 -0.117541520858902 -0.117110109091778 0.000431411767125
-1.64274 -0.133403829885737 -0.132807726444830 0.000596103440906
-1.60316 -0.148937961637117 -0.148142163733343 0.000795797903774
-1.56357 -0.163752084995123 -0.163080271169430 0.000671813825693
-1.52399 -0.178077160945530 -0.177601057162536 0.000476103782994
-1.48441 -0.192356080184286 -0.191691890276384 0.000664189907903
-1.44482 -0.206060129369959 -0.205345952537455 0.000714176832504
-1.40524 -0.219298403349614 -0.218560495525040 0.000737907824574
-1.36565 -0.232092164032088 -0.231335625323633 0.000756538708455
-1.32607 -0.244274299304450 -0.243673443757666 0.000600855546784
-1.28649 -0.256210821070448 -0.255577434260685 0.000633386809763
-1.24690 -0.267810543704373 -0.267052018490134 0.000758525214239
-1.20732 -0.278856525882579 -0.278102233813406 0.000754292069173
-1.16773 -0.289479110753229 -0.288733497413173 0.000745613340055
-1.12815 -0.299719718996725 -0.298951433127091 0.000768285869633
-1.08856 -0.309426443522706 -0.308761744139069 0.000664699383637
-1.04898 -0.318814849436567 -0.318170119443754 0.000644729992813
-1.00940 -0.327947120138206 -0.327182165349304 0.000764954788901
-0.96981 -0.336576823044806 -0.335803355640214 0.000773467404592
-0.93023 -0.344792597114369 -0.344038995702305 0.000753601412064
-0.89064 -0.352691126458855 -0.351894197122851 0.000796929336005
-0.85106 -0.360119905192249 -0.359373860159617 0.000746045032632
-0.81148 -0.367165487637868 -0.366482662118986 0.000682825518883
-0.77189 -0.373912779537502 -0.373225050161439 0.000687729376063
-0.73231 -0.380375333558545 -0.379605237408836 0.000770096149709
-0.69272 -0.386400942711700 -0.385627201495038 0.000773741216662
-0.65314 -0.392045963364173 -0.391294684902914 0.000751278461259
-0.61355 -0.397346206490370 -0.396611196583568 0.000735009906801
-0.57397 -0.402333786650345 -0.401580014470043 0.000753772180303
-0.53439 -0.406922504753333 -0.406204188586881 0.000718316166452
-0.49480 -0.411189132121123 -0.410486544525326 0.000702587595796
-0.45522 -0.415174565134867 -0.414429687106649 0.000744878028219
-0.41563 -0.418805131701001 -0.418036004096801 0.000769127604200
-0.37605 -0.422062397436528 -0.421307669867090 0.000754727569438
-0.33647 -0.424987938012453 -0.424246648919948 0.000741289092505
-0.29688 -0.427609034775139 -0.426854699217791 0.000754335557348
-0.25730 -0.429875005875982 -0.429133375267638 0.000741630608344
-0.21771 -0.431813803547030 -0.431084030925479 0.000729772621551
-0.17813 -0.433440120784593 -0.432707821893222 0.000732298891371
-0.13854 -0.434754511322131 -0.434005707887807 0.000748803434324
-0.09896 -0.435728131071321 -0.434978454467362 0.000749676603960
-0.05938 -0.436371037668518 -0.435626634503319 0.000744403165199
-0.01979 -0.436693406803720 -0.435950629290623 0.000742777513097
0.01979 -0.436693406803720 -0.435950629290623 0.000742777513097
0.05938 -0.436371037668518 -0.435626634503319 0.000744403165199
0.09896 -0.435728131071321 -0.434978454467362 0.000749676603960
0.13854 -0.434754511322131 -0.434005707887807 0.000748803434324
0.17813 -0.433440120784592 -0.432707821893222 0.000732298891370
0.21771 -0.431813803547030 -0.431084030925479 0.000729772621551
0.25730 -0.429875005875982 -0.429133375267638 0.000741630608344
0.29688 -0.427609034775139 -0.426854699217791 0.000754335557348
0.33647 -0.424987938012453 -0.424246648919948 0.000741289092505
0.37605 -0.422062397436529 -0.421307669867090 0.000754727569439
0.41563 -0.418805131701000 -0.418036004096801 0.000769127604199
0.45522 -0.415174565134868 -0.414429687106649 0.000744878028219
0.49480 -0.411189132121123 -0.410486544525326 0.000702587595797
0.53439 -0.406922504753334 -0.406204188586881 0.000718316166453
0.57397 -0.402333786650345 -0.401580014470043 0.000753772180302
0.61355 -0.397346206490370 -0.396611196583568 0.000735009906802
0.65314 -0.392045963364172 -0.391294684902914 0.000751278461258
0.69272 -0.386400942711700 -0.385627201495038 0.000773741216662
0.73231 -0.380375333558545 -0.379605237408836 0.000770096149709
0.77189 -0.373912779537502 -0.373225050161439 0.000687729376063
0.81148 -0.367165487637869 -0.366482662118986 0.000682825518883
0.85106 -0.360119905192247 -0.359373860159617 0.000746045032631
0.89064 -0.352691126458855 -0.351894197122851 0.000796929336005
0.93023 -0.344792597114369 -0.344038995702305 0.000753601412064
0.96981 -0.336576823044807 -0.335803355640214 0.000773467404593
1.00940 -0.327947120138205 -0.327182165349304 0.000764954788901
1.04898 -0.318814849436567 -0.318170119443754 0.000644729992813
1.08856 -0.309426443522707 -0.308761744139069 0.000664699383637
1.12815 -0.299719718996725 -0.298951433127091 0.000768285869634
1.16773 -0.289479110753229 -0.288733497413173 0.000745613340055
1.20732 -0.278856525882579 -0.278102233813406 0.000754292069173
1.24690 -0.267810543704373 -0.267052018490134 0.000758525214239
1.28649 -0.256210821070448 -0.255577434260685 0.000633386809763
1.32607 -0.244274299304450 -0.243673443757666 0.000600855546784
1.36565 -0.232092164032088 -0.231335625323633 0.000756538708455
1.40524 -0.219298403349614 -0.218560495525040 0.000737907824574
1.44482 -0.206060129369959 -0.205345952537455 0.000714176832504
1.48441 -0.192356080184286 -0.191691890276384 0.000664189907903
1.52399 -0.178077160945530 -0.177601057162536 0.000476103782994
1.56357 -0.163752084995122 -0.163080271169430 0.000671813825692
1.60316 -0.148937961637117 -0.148142163733343 0.000795797903773
1.64274 -0.133403829885737 -0.132807726444830 0.000596103440906
1.68233 -0.117541520858903 -0.117110109091778 0.000431411767125
1.72191 -0.101545229103578 -0.101100431775932 0.000444797327645
1.76150 -0.085527401048187 -0.084856969414688 0.000670431633498
1.80108 -0.068824439649664 -0.068500273825546 0.000324165824118
1.84066 -0.052265789007909 -0.052219467979376 0.000046321028533
1.88025 -0.036741514652920 -0.036321612791133 0.000419901861787
1.91983 -0.021111300306662 -0.021336006803288 0.000224706496627
1.95942 -0.008356831269749 -0.008286902399440 0.000069928870309
1.99900 -0.000035788873190 -0.000034793434796 0.000000995438395
