# mu2 e0_GS e_exact e_diff
-1.99900 -0.000024143188975 -0.000023825425493 0.000000317763482
-1.95942 -0.005807821046988 -0.005827420470349 0.000019599423360
-1.91983 -0.015082459082903 -0.015347370778987 0.000264911696084
-1.88025 -0.026878039799594 -0.026643159815943 0.000234879983651
-1.84066 -0.038938301445164 -0.038965569100451 0.000027267655287
-1.80108 -0.052060320925245 -0.051891240881433 0.000169080043812
-1.76150 -0.065630475777058 -0.065150449702480 0.000480026074579
-1.72191 -0.078907308463596 -0.078560138247783 0.000347170215813
-1.68233 -0.092268944363234 -0.091991097445635 0.000277846917600
-1.64274 -0.105799299732748 -0.105349680349373 0.000449619383375
-1.60316 -0.119116293699359 -0.118566740245532 0.000549553453827
-1.56357 -0.132160594826952 -0.131590543183453 0.000570051643498
-1.52399 -0.144769727610316 -0.144382029626177 0.000387697984140
-1.48441 -0.157446896581789 -0.156911540782195 0.000535355799594
-1.44482 -0.169758218219664 -0.169156496771217 0.000601721448446
-1.40524 -0.181732715373302 -0.181099714149817 0.000633001223486
-1.36565 -0.193398029819793 -0.192728164696119 0.000669865123673
-1.32607 -0.204565275502798 -0.204032045703450 0.000533229799348
-1.28649 -0.215531973441747 -0.215004074453512 0.000527898988235
-1.24690 -0.226304173666497 -0.225638946714689 0.000665226951808
-1.20732 -0.236601179878146 -0.235932916995170 0.000668262882976
-1.16773 -0.246548406786453 -0.245883470326947 0.000664936459506
-1.12815 -0.256184761048864 -0.255489063636817 0.000695697412047
-1.08856 -0.265350481441938 -0.264748920554312 0.000601560887626
-1.04898 -0.274227822212016 -0.273662867625138 0.000564954586878
-1.00940 -0.282910799166743 -0.282231202868407 0.000679596298336
-0.96981 -0.291154736445301 -0.290454589784629 0.000700146660672
-0.93023 -0.299015371061832 -0.298333971523615 0.000681399538217
-0.89064 -0.306596180116124 -0.305870501117634 0.000725678998490
-0.85106 -0.313745927987911 -0.313065484586872 0.000680443401039
-0.81148 -0.320539523538047 -0.319920334410047 0.000619189128000
-0.77189 -0.327050603630752 -0.326436531378882 0.000614072251870
-0.73231 -0.333310736629343 -0.332615593261428 0.000695143367915
-0.69272 -0.339164358849514 -0.338459049015391 0.000705309834122
-0.65314 -0.344651968839493 -0.343968417540161 0.000683551299332
-0.61355 -0.349813131098125 -0.349145190151432 0.000667940946693
-0.57397 -0.354678059244234 -0.353990816116951 0.000687243127283
-0.53439 -0.359159684962620 -0.358506690715199 0.000652994247421
-0.49480 -0.363329215253076 -0.362694145377630 0.000635069875446
-0.45522 -0.367228495486743 -0.366554439554614 0.000674055932129
-0.41563 -0.370789608343312 -0.370088754009620 0.000700854333692
-0.37605 -0.373985677076702 -0.373298185298563 0.000687491778139
-0.33647 -0.376857756962796 -0.376183741234008 0.000674015728789
-0.29688 -0.379433158272437 -0.378746337169137 0.000686821103301
-0.25730 -0.381661226849921 -0.380986792965434 0.000674433884487
-0.21771 -0.383568450670863 -0.382905830532230 0.000662620138633
-0.17813 -0.385168673105596 -0.384504071846496 0.000664601259100
-0.13854 -0.386462921536615 -0.385782037378410 0.000680884158204
-0.09896 -0.387422137161411 -0.386740144862830 0.000681992298581
-0.05938 -0.388055494201769 -0.387378708369461 0.000676785832308
-0.01979 -0.388373101801716 -0.387697937635646 0.000675164166069
0.01979 -0.388373101801715 -0.387697937635646 0.000675164166069
0.05938 -0.388055494201769 -0.387378708369461 0.000676785832308
0.09896 -0.387422137161411 -0.386740144862830 0.000681992298581
0.13854 -0.386462921536615 -0.385782037378410 0.000680884158204
0.17813 -0.385168673105596 -0.384504071846496 0.000664601259100
0.21771 -0.383568450670863 -0.382905830532230 0.000662620138633
0.25730 -0.381661226849920 -0.380986792965434 0.000674433884486
0.29688 -0.379433158272437 -0.378746337169137 0.000686821103301
0.33647 -0.376857756962796 -0.376183741234008 0.000674015728788
0.37605 -0.373985677076701 -0.373298185298563 0.000687491778138
